asset_id,source,alias
OT-00715,PASSIVE,PLT-07-IED-035
OT-00715,CMMS,ASSET-200715
OT-00716,CMDB,CMDB-100716
OT-00716,PASSIVE,PLT-07-GATEWAY-221
OT-00716,CMMS,ASSET-200716
OT-00717,CMDB,CMDB-100717
OT-00717,PASSIVE,PLT-07-SENSOR-866
OT-00717,CMMS,ASSET-200717
OT-00718,CMDB,CMDB-100718
OT-00718,PASSIVE,PLT-07-DCS_CONTROLLER-499
OT-00718,CMMS,ASSET-200718
OT-00719,CMDB,CMDB-100719
OT-00719,PASSIVE,PLT-07-ENG_WORKSTATION-187
OT-00719,CMMS,ASSET-200719
OT-00720,CMDB,CMDB-100720
OT-00720,PASSIVE,PLT-07-SAFETY_PLC-689
OT-00720,CMMS,ASSET-200720
OT-00721,CMDB,CMDB-100721
OT-00721,PASSIVE,PLT-07-NETWORK_SWITCH-132
OT-00721,CMMS,ASSET-200721
OT-00722,CMDB,CMDB-100722
OT-00722,PASSIVE,PLT-07-RTU-383
OT-00722,CMMS,ASSET-200722
OT-00723,CMDB,CMDB-100723
OT-00723,PASSIVE,PLT-07-ENG_WORKSTATION-419
OT-00723,CMMS,ASSET-200723
OT-00724,CMDB,CMDB-100724
OT-00724,PASSIVE,PLT-07-PLC-162
OT-00724,CMMS,ASSET-200724
OT-00725,CMDB,CMDB-100725
OT-00725,PASSIVE,PLT-07-VFD-591
OT-00725,CMMS,ASSET-200725
OT-00726,CMDB,CMDB-100726
OT-00726,PASSIVE,PLT-07-OPC_SERVER-990
OT-00726,CMMS,ASSET-200726
OT-00727,CMDB,CMDB-100727
OT-00727,PASSIVE,PLT-07-PLC-213
OT-00727,CMMS,ASSET-200727
OT-00728,CMDB,CMDB-100728
OT-00728,PASSIVE,PLT-07-NETWORK_SWITCH-482
OT-00728,CMMS,ASSET-200728
OT-00729,CMDB,CMDB-100729
OT-00729,PASSIVE,PLT-07-GATEWAY-959
OT-00729,CMMS,ASSET-200729
OT-00730,CMDB,CMDB-100730
OT-00730,PASSIVE,PLT-07-DCS_CONTROLLER-122
OT-00730,CMMS,ASSET-200730
OT-00731,CMDB,CMDB-100731
OT-00731,PASSIVE,PLT-07-SAFETY_PLC-408
OT-00731,CMMS,ASSET-200731
OT-00732,CMDB,CMDB-100732
OT-00732,PASSIVE,PLT-07-VFD-948
OT-00732,CMMS,ASSET-200732
OT-00733,CMDB,CMDB-100733
OT-00733,PASSIVE,PLT-07-RTU-770
OT-00733,CMMS,ASSET-200733
OT-00734,CMDB,CMDB-100734
OT-00734,PASSIVE,PLT-07-ENG_WORKSTATION-057
OT-00734,CMMS,ASSET-200734
OT-00735,CMDB,CMDB-100735
OT-00735,PASSIVE,PLT-07-OPC_SERVER-529
OT-00735,CMMS,ASSET-200735
OT-00736,CMDB,CMDB-100736
OT-00736,PASSIVE,PLT-07-GATEWAY-532
OT-00736,CMMS,ASSET-200736
OT-00737,CMDB,CMDB-100737
OT-00737,PASSIVE,PLT-07-VFD-141
OT-00737,CMMS,ASSET-200737
OT-00738,CMDB,CMDB-100738
OT-00738,PASSIVE,PLT-07-SENSOR-046
OT-00738,CMMS,ASSET-200738
OT-00739,CMDB,CMDB-100739
OT-00739,PASSIVE,PLT-07-DCS_CONTROLLER-006
OT-00739,CMMS,ASSET-200739
OT-00740,CMDB,CMDB-100740
OT-00740,PASSIVE,PLT-07-NETWORK_SWITCH-860
OT-00740,CMMS,ASSET-200740
OT-00741,CMDB,CMDB-100741
OT-00741,PASSIVE,PLT-07-ENG_WORKSTATION-477
OT-00741,CMMS,ASSET-200741
OT-00742,CMDB,CMDB-100742
OT-00742,PASSIVE,PLT-07-NETWORK_SWITCH-871
OT-00742,CMMS,ASSET-200742
OT-00743,CMDB,CMDB-100743
OT-00743,PASSIVE,PLT-07-HISTORIAN-560
OT-00743,CMMS,ASSET-200743
OT-00744,CMDB,CMDB-100744
OT-00744,PASSIVE,PLT-07-DCS_CONTROLLER-298
OT-00744,CMMS,ASSET-200744
OT-00745,CMDB,CMDB-100745
OT-00745,PASSIVE,PLT-07-SAFETY_PLC-025
OT-00745,CMMS,ASSET-200745
OT-00746,CMDB,CMDB-100746
OT-00746,PASSIVE,PLT-07-DCS_CONTROLLER-892
OT-00746,CMMS,ASSET-200746
OT-00747,CMDB,CMDB-100747
OT-00747,PASSIVE,PLT-07-RTU-517
OT-00747,CMMS,ASSET-200747
OT-00748,CMDB,CMDB-100748
OT-00748,PASSIVE,PLT-07-HMI-311
OT-00748,CMMS,ASSET-200748
OT-00749,CMDB,CMDB-100749
OT-00749,PASSIVE,PLT-07-HMI-275
OT-00749,CMMS,ASSET-200749
OT-00750,CMDB,CMDB-100750
OT-00750,PASSIVE,PLT-07-VFD-887
OT-00750,CMMS,ASSET-200750
OT-00751,CMDB,CMDB-100751
OT-00751,PASSIVE,PLT-07-NETWORK_SWITCH-481
OT-00751,CMMS,ASSET-200751
OT-00752,CMDB,CMDB-100752
OT-00752,PASSIVE,PLT-07-GATEWAY-483
OT-00752,CMMS,ASSET-200752
OT-00753,CMDB,CMDB-100753
OT-00753,PASSIVE,PLT-07-DCS_CONTROLLER-094
OT-00753,CMMS,ASSET-200753
OT-00754,CMDB,CMDB-100754
OT-00754,PASSIVE,PLT-08-NETWORK_SWITCH-202
OT-00754,CMMS,ASSET-200754
OT-00755,CMDB,CMDB-100755
OT-00755,PASSIVE,PLT-08-ENG_WORKSTATION-128
OT-00755,CMMS,ASSET-200755
OT-00756,CMDB,CMDB-100756
OT-00756,PASSIVE,PLT-08-HMI-431
OT-00756,CMMS,ASSET-200756
OT-00757,CMDB,CMDB-100757
OT-00757,PASSIVE,PLT-08-RTU-930
OT-00757,CMMS,ASSET-200757
OT-00758,CMDB,CMDB-100758
OT-00758,PASSIVE,PLT-08-RTU-587
OT-00758,CMMS,ASSET-200758
OT-00759,CMDB,CMDB-100759
OT-00759,PASSIVE,PLT-08-RTU-977
OT-00759,CMMS,ASSET-200759
OT-00760,CMDB,CMDB-100760
OT-00760,PASSIVE,PLT-08-GATEWAY-056
OT-00760,CMMS,ASSET-200760
OT-00761,CMDB,CMDB-100761
OT-00761,PASSIVE,PLT-08-RTU-776
OT-00761,CMMS,ASSET-200761
OT-00762,CMDB,CMDB-100762
OT-00762,PASSIVE,PLT-08-NETWORK_SWITCH-424
OT-00762,CMMS,ASSET-200762
OT-00763,CMDB,CMDB-100763
OT-00763,PASSIVE,PLT-08-IED-076
OT-00763,CMMS,ASSET-200763
OT-00764,CMDB,CMDB-100764
OT-00764,PASSIVE,PLT-08-IED-224
OT-00764,CMMS,ASSET-200764
OT-00765,CMDB,CMDB-100765
OT-00765,PASSIVE,PLT-08-DCS_CONTROLLER-412
OT-00765,CMMS,ASSET-200765
OT-00766,CMDB,CMDB-100766
OT-00766,PASSIVE,PLT-08-VFD-256
OT-00766,CMMS,ASSET-200766
OT-00767,CMDB,CMDB-100767
OT-00767,PASSIVE,PLT-08-HISTORIAN-025
OT-00767,CMMS,ASSET-200767
OT-00768,CMDB,CMDB-100768
OT-00768,PASSIVE,PLT-08-SAFETY_PLC-958
OT-00768,CMMS,ASSET-200768
OT-00769,CMDB,CMDB-100769
OT-00769,PASSIVE,PLT-08-SAFETY_PLC-346
OT-00769,CMMS,ASSET-200769
OT-00770,CMDB,CMDB-100770
OT-00770,PASSIVE,PLT-08-DCS_CONTROLLER-048
OT-00770,CMMS,ASSET-200770
OT-00771,CMDB,CMDB-100771
OT-00771,PASSIVE,PLT-08-DCS_CONTROLLER-183
OT-00771,CMMS,ASSET-200771
OT-00772,CMDB,CMDB-100772
OT-00772,PASSIVE,PLT-08-SAFETY_PLC-162
OT-00772,CMMS,ASSET-200772
OT-00773,CMDB,CMDB-100773
OT-00773,PASSIVE,PLT-08-RTU-149
OT-00773,CMMS,ASSET-200773
OT-00774,CMDB,CMDB-100774
OT-00774,PASSIVE,PLT-08-IED-175
OT-00774,CMMS,ASSET-200774
OT-00775,CMDB,CMDB-100775
OT-00775,PASSIVE,PLT-08-NETWORK_SWITCH-737
OT-00775,CMMS,ASSET-200775
OT-00776,CMDB,CMDB-100776
OT-00776,PASSIVE,PLT-08-SAFETY_PLC-976
OT-00776,CMMS,ASSET-200776
OT-00777,CMDB,CMDB-100777
OT-00777,PASSIVE,PLT-08-VFD-046
OT-00777,CMMS,ASSET-200777
OT-00778,CMDB,CMDB-100778
OT-00778,PASSIVE,PLT-08-RTU-224
OT-00778,CMMS,ASSET-200778
OT-00779,CMDB,CMDB-100779
OT-00779,PASSIVE,PLT-08-GATEWAY-820
OT-00779,CMMS,ASSET-200779
OT-00780,CMDB,CMDB-100780
OT-00780,PASSIVE,PLT-08-HMI-037
OT-00780,CMMS,ASSET-200780
OT-00781,CMDB,CMDB-100781
OT-00781,PASSIVE,PLT-08-HISTORIAN-120
OT-00781,CMMS,ASSET-200781
OT-00782,CMDB,CMDB-100782
OT-00782,PASSIVE,PLT-08-SENSOR-108
OT-00782,CMMS,ASSET-200782
OT-00783,CMDB,CMDB-100783
OT-00783,PASSIVE,PLT-08-RTU-297
OT-00783,CMMS,ASSET-200783
OT-00784,CMDB,CMDB-100784
OT-00784,PASSIVE,PLT-08-NETWORK_SWITCH-092
OT-00784,CMMS,ASSET-200784
OT-00785,CMDB,CMDB-100785
OT-00785,PASSIVE,PLT-08-HISTORIAN-702
OT-00785,CMMS,ASSET-200785
OT-00786,CMDB,CMDB-100786
OT-00786,PASSIVE,PLT-08-IED-837
OT-00786,CMMS,ASSET-200786
OT-00787,CMDB,CMDB-100787
OT-00787,PASSIVE,PLT-08-DCS_CONTROLLER-242
OT-00787,CMMS,ASSET-200787
OT-00788,CMDB,CMDB-100788
OT-00788,PASSIVE,PLT-08-NETWORK_SWITCH-789
OT-00788,CMMS,ASSET-200788
OT-00789,CMDB,CMDB-100789
OT-00789,PASSIVE,PLT-08-SAFETY_PLC-104
OT-00789,CMMS,ASSET-200789
OT-00790,CMDB,CMDB-100790
OT-00790,PASSIVE,PLT-08-SAFETY_PLC-005
OT-00790,CMMS,ASSET-200790
OT-00791,CMDB,CMDB-100791
OT-00791,PASSIVE,PLT-08-ENG_WORKSTATION-563
OT-00791,CMMS,ASSET-200791
OT-00792,CMDB,CMDB-100792
OT-00792,PASSIVE,PLT-08-ENG_WORKSTATION-758
OT-00792,CMMS,ASSET-200792
OT-00793,CMDB,CMDB-100793
OT-00793,PASSIVE,PLT-08-ENG_WORKSTATION-934
OT-00793,CMMS,ASSET-200793
OT-00794,CMDB,CMDB-100794
OT-00794,PASSIVE,PLT-08-IED-848
OT-00794,CMMS,ASSET-200794
OT-00795,CMDB,CMDB-100795
OT-00795,PASSIVE,PLT-08-OPC_SERVER-694
OT-00795,CMMS,ASSET-200795
OT-00796,CMDB,CMDB-100796
OT-00796,PASSIVE,PLT-08-GATEWAY-702
OT-00796,CMMS,ASSET-200796
OT-00797,CMDB,CMDB-100797
OT-00797,PASSIVE,PLT-08-IED-710
OT-00797,CMMS,ASSET-200797
OT-00798,CMDB,CMDB-100798
OT-00798,PASSIVE,PLT-08-SENSOR-070
OT-00798,CMMS,ASSET-200798
OT-00799,CMDB,CMDB-100799
OT-00799,PASSIVE,PLT-08-VFD-120
OT-00799,CMMS,ASSET-200799
OT-00800,CMDB,CMDB-100800
OT-00800,PASSIVE,PLT-08-IED-352
OT-00800,CMMS,ASSET-200800
OT-00801,CMDB,CMDB-100801
OT-00801,PASSIVE,PLT-08-SAFETY_PLC-610
OT-00801,CMMS,ASSET-200801
OT-00802,CMDB,CMDB-100802
OT-00802,PASSIVE,PLT-08-NETWORK_SWITCH-562
OT-00802,CMMS,ASSET-200802
OT-00803,CMDB,CMDB-100803
OT-00803,PASSIVE,PLT-08-SAFETY_PLC-603
OT-00803,CMMS,ASSET-200803
OT-00804,CMDB,CMDB-100804
OT-00804,PASSIVE,PLT-08-VFD-597
OT-00804,CMMS,ASSET-200804
OT-00805,CMDB,CMDB-100805
OT-00805,PASSIVE,PLT-08-HISTORIAN-823
OT-00805,CMMS,ASSET-200805
OT-00806,CMDB,CMDB-100806
OT-00806,PASSIVE,PLT-08-ENG_WORKSTATION-476
OT-00806,CMMS,ASSET-200806
OT-00807,CMDB,CMDB-100807
OT-00807,PASSIVE,PLT-08-HISTORIAN-751
OT-00807,CMMS,ASSET-200807
OT-00808,CMDB,CMDB-100808
OT-00808,PASSIVE,PLT-08-DCS_CONTROLLER-958
OT-00808,CMMS,ASSET-200808
OT-00809,CMDB,CMDB-100809
OT-00809,PASSIVE,PLT-08-GATEWAY-835
OT-00809,CMMS,ASSET-200809
OT-00810,CMDB,CMDB-100810
OT-00810,PASSIVE,PLT-08-DCS_CONTROLLER-561
OT-00810,CMMS,ASSET-200810
OT-00811,CMDB,CMDB-100811
OT-00811,PASSIVE,PLT-08-SAFETY_PLC-632
OT-00811,CMMS,ASSET-200811
OT-00812,CMDB,CMDB-100812
OT-00812,PASSIVE,PLT-08-NETWORK_SWITCH-015
OT-00812,CMMS,ASSET-200812
OT-00813,CMDB,CMDB-100813
OT-00813,PASSIVE,PLT-08-RTU-214
OT-00813,CMMS,ASSET-200813
OT-00814,CMDB,CMDB-100814
OT-00814,PASSIVE,PLT-08-SAFETY_PLC-893
OT-00814,CMMS,ASSET-200814
OT-00815,CMDB,CMDB-100815
OT-00815,PASSIVE,PLT-08-GATEWAY-576
OT-00815,CMMS,ASSET-200815
OT-00816,CMDB,CMDB-100816
OT-00816,PASSIVE,PLT-08-DCS_CONTROLLER-085
OT-00816,CMMS,ASSET-200816
OT-00817,CMDB,CMDB-100817
OT-00817,PASSIVE,PLT-08-VFD-244
OT-00817,CMMS,ASSET-200817
OT-00818,CMDB,CMDB-100818
OT-00818,PASSIVE,PLT-08-SENSOR-389
OT-00818,CMMS,ASSET-200818
OT-00819,CMDB,CMDB-100819
OT-00819,PASSIVE,PLT-08-PLC-004
OT-00819,CMMS,ASSET-200819
OT-00820,CMDB,CMDB-100820
OT-00820,PASSIVE,PLT-08-SAFETY_PLC-599
OT-00820,CMMS,ASSET-200820
OT-00821,CMDB,CMDB-100821
OT-00821,PASSIVE,PLT-08-HMI-006
OT-00821,CMMS,ASSET-200821
OT-00822,CMDB,CMDB-100822
OT-00822,PASSIVE,PLT-08-SENSOR-081
OT-00822,CMMS,ASSET-200822
OT-00823,CMDB,CMDB-100823
OT-00823,PASSIVE,PLT-08-GATEWAY-829
OT-00823,CMMS,ASSET-200823
OT-00824,CMDB,CMDB-100824
OT-00824,PASSIVE,PLT-08-HISTORIAN-079
OT-00824,CMMS,ASSET-200824
OT-00825,CMDB,CMDB-100825
OT-00825,PASSIVE,PLT-08-DCS_CONTROLLER-084
OT-00825,CMMS,ASSET-200825
OT-00826,CMDB,CMDB-100826
OT-00826,PASSIVE,PLT-08-IED-999
OT-00826,CMMS,ASSET-200826
OT-00827,CMDB,CMDB-100827
OT-00827,PASSIVE,PLT-08-SENSOR-544
OT-00827,CMMS,ASSET-200827
OT-00828,CMDB,CMDB-100828
OT-00828,PASSIVE,PLT-08-ENG_WORKSTATION-124
OT-00828,CMMS,ASSET-200828
OT-00829,CMDB,CMDB-100829
OT-00829,PASSIVE,PLT-08-SENSOR-395
OT-00829,CMMS,ASSET-200829
OT-00830,CMDB,CMDB-100830
OT-00830,PASSIVE,PLT-08-SAFETY_PLC-033
OT-00830,CMMS,ASSET-200830
OT-00831,CMDB,CMDB-100831
OT-00831,PASSIVE,PLT-08-PLC-633
OT-00831,CMMS,ASSET-200831
OT-00832,CMDB,CMDB-100832
OT-00832,PASSIVE,PLT-08-SAFETY_PLC-995
OT-00832,CMMS,ASSET-200832
OT-00833,CMDB,CMDB-100833
OT-00833,PASSIVE,PLT-08-GATEWAY-715
OT-00833,CMMS,ASSET-200833
OT-00834,CMDB,CMDB-100834
OT-00834,PASSIVE,PLT-08-PLC-311
OT-00834,CMMS,ASSET-200834
OT-00835,CMDB,CMDB-100835
OT-00835,PASSIVE,PLT-08-ENG_WORKSTATION-767
OT-00835,CMMS,ASSET-200835
OT-00836,CMDB,CMDB-100836
OT-00836,PASSIVE,PLT-08-GATEWAY-399
OT-00836,CMMS,ASSET-200836
OT-00837,CMDB,CMDB-100837
OT-00837,PASSIVE,PLT-08-GATEWAY-469
OT-00837,CMMS,ASSET-200837
OT-00838,CMDB,CMDB-100838
OT-00838,PASSIVE,PLT-08-PLC-947
OT-00838,CMMS,ASSET-200838
OT-00839,CMDB,CMDB-100839
OT-00839,PASSIVE,PLT-08-IED-309
OT-00839,CMMS,ASSET-200839
OT-00840,CMDB,CMDB-100840
OT-00840,PASSIVE,PLT-08-PLC-387
OT-00840,CMMS,ASSET-200840
OT-00841,CMDB,CMDB-100841
OT-00841,PASSIVE,PLT-08-HMI-835
OT-00841,CMMS,ASSET-200841
OT-00842,CMDB,CMDB-100842
OT-00842,PASSIVE,PLT-08-GATEWAY-626
OT-00842,CMMS,ASSET-200842
OT-00843,CMDB,CMDB-100843
OT-00843,PASSIVE,PLT-08-VFD-076
OT-00843,CMMS,ASSET-200843
OT-00844,CMDB,CMDB-100844
OT-00844,PASSIVE,PLT-08-HISTORIAN-741
OT-00844,CMMS,ASSET-200844
OT-00845,CMDB,CMDB-100845
OT-00845,PASSIVE,PLT-08-HMI-787
OT-00845,CMMS,ASSET-200845
OT-00846,CMDB,CMDB-100846
OT-00846,PASSIVE,PLT-08-DCS_CONTROLLER-832
OT-00846,CMMS,ASSET-200846
OT-00847,CMDB,CMDB-100847
OT-00847,PASSIVE,PLT-08-DCS_CONTROLLER-858
OT-00847,CMMS,ASSET-200847
OT-00848,CMDB,CMDB-100848
OT-00848,PASSIVE,PLT-08-HMI-017
OT-00848,CMMS,ASSET-200848
OT-00849,CMDB,CMDB-100849
OT-00849,PASSIVE,PLT-08-SAFETY_PLC-201
OT-00849,CMMS,ASSET-200849
OT-00850,CMDB,CMDB-100850
OT-00850,PASSIVE,PLT-08-IED-401
OT-00850,CMMS,ASSET-200850
OT-00851,CMDB,CMDB-100851
OT-00851,PASSIVE,PLT-08-HISTORIAN-113
OT-00851,CMMS,ASSET-200851
OT-00852,CMDB,CMDB-100852
OT-00852,PASSIVE,PLT-08-SAFETY_PLC-368
OT-00852,CMMS,ASSET-200852
OT-00853,CMDB,CMDB-100853
OT-00853,PASSIVE,PLT-08-ENG_WORKSTATION-983
OT-00853,CMMS,ASSET-200853
OT-00854,CMDB,CMDB-100854
OT-00854,PASSIVE,PLT-08-NETWORK_SWITCH-747
OT-00854,CMMS,ASSET-200854
OT-00855,CMDB,CMDB-100855
OT-00855,PASSIVE,PLT-08-RTU-514
OT-00855,CMMS,ASSET-200855
OT-00856,CMDB,CMDB-100856
OT-00856,PASSIVE,PLT-08-DCS_CONTROLLER-509
OT-00856,CMMS,ASSET-200856
OT-00857,CMDB,CMDB-100857
OT-00857,PASSIVE,PLT-08-VFD-472
OT-00857,CMMS,ASSET-200857
OT-00858,CMDB,CMDB-100858
OT-00858,PASSIVE,PLT-08-HISTORIAN-418
OT-00858,CMMS,ASSET-200858
OT-00859,CMDB,CMDB-100859
OT-00859,PASSIVE,PLT-08-SAFETY_PLC-468
OT-00859,CMMS,ASSET-200859
OT-00860,CMDB,CMDB-100860
OT-00860,PASSIVE,PLT-08-HMI-092
OT-00860,CMMS,ASSET-200860
OT-00861,CMDB,CMDB-100861
OT-00861,PASSIVE,PLT-08-OPC_SERVER-411
OT-00861,CMMS,ASSET-200861
OT-00862,CMDB,CMDB-100862
OT-00862,PASSIVE,PLT-08-IED-998
OT-00862,CMMS,ASSET-200862
OT-00863,CMDB,CMDB-100863
OT-00863,PASSIVE,PLT-08-RTU-577
OT-00863,CMMS,ASSET-200863
OT-00864,CMDB,CMDB-100864
OT-00864,PASSIVE,PLT-08-NETWORK_SWITCH-076
OT-00864,CMMS,ASSET-200864
OT-00865,CMDB,CMDB-100865
OT-00865,PASSIVE,PLT-08-HISTORIAN-913
OT-00865,CMMS,ASSET-200865
OT-00866,CMDB,CMDB-100866
OT-00866,PASSIVE,PLT-08-DCS_CONTROLLER-850
OT-00866,CMMS,ASSET-200866
OT-00867,CMDB,CMDB-100867
OT-00867,PASSIVE,PLT-08-HMI-680
OT-00867,CMMS,ASSET-200867
OT-00868,CMDB,CMDB-100868
OT-00868,PASSIVE,PLT-08-GATEWAY-044
OT-00868,CMMS,ASSET-200868
OT-00869,CMDB,CMDB-100869
OT-00869,PASSIVE,PLT-08-HISTORIAN-318
OT-00869,CMMS,ASSET-200869
OT-00870,CMDB,CMDB-100870
OT-00870,PASSIVE,PLT-08-IED-553
OT-00870,CMMS,ASSET-200870
OT-00871,CMDB,CMDB-100871
OT-00871,PASSIVE,PLT-08-HISTORIAN-790
OT-00871,CMMS,ASSET-200871
OT-00872,CMDB,CMDB-100872
OT-00872,PASSIVE,PLT-08-DCS_CONTROLLER-121
OT-00872,CMMS,ASSET-200872
OT-00873,CMDB,CMDB-100873
OT-00873,PASSIVE,PLT-08-DCS_CONTROLLER-122
OT-00873,CMMS,ASSET-200873
OT-00874,CMDB,CMDB-100874
OT-00874,PASSIVE,PLT-08-SENSOR-269
OT-00874,CMMS,ASSET-200874
OT-00875,CMDB,CMDB-100875
OT-00875,PASSIVE,PLT-08-GATEWAY-030
OT-00875,CMMS,ASSET-200875
OT-00876,CMDB,CMDB-100876
OT-00876,PASSIVE,PLT-08-RTU-829
OT-00876,CMMS,ASSET-200876
OT-00877,CMDB,CMDB-100877
OT-00877,PASSIVE,PLT-08-DCS_CONTROLLER-975
OT-00877,CMMS,ASSET-200877
OT-00878,CMDB,CMDB-100878
OT-00878,PASSIVE,PLT-08-DCS_CONTROLLER-957
OT-00878,CMMS,ASSET-200878
OT-00879,CMDB,CMDB-100879
OT-00879,PASSIVE,PLT-08-ENG_WORKSTATION-991
OT-00879,CMMS,ASSET-200879
OT-00880,CMDB,CMDB-100880
OT-00880,PASSIVE,PLT-08-ENG_WORKSTATION-646
OT-00880,CMMS,ASSET-200880
OT-00881,CMDB,CMDB-100881
OT-00881,PASSIVE,PLT-09-HISTORIAN-876
OT-00881,CMMS,ASSET-200881
OT-00882,CMDB,CMDB-100882
OT-00882,PASSIVE,PLT-09-DCS_CONTROLLER-365
OT-00882,CMMS,ASSET-200882
OT-00883,CMDB,CMDB-100883
OT-00883,PASSIVE,PLT-09-DCS_CONTROLLER-323
OT-00883,CMMS,ASSET-200883
OT-00884,CMDB,CMDB-100884
OT-00884,PASSIVE,PLT-09-HMI-931
OT-00884,CMMS,ASSET-200884
OT-00885,CMDB,CMDB-100885
OT-00885,PASSIVE,PLT-09-OPC_SERVER-329
OT-00885,CMMS,ASSET-200885
OT-00886,CMDB,CMDB-100886
OT-00886,PASSIVE,PLT-09-NETWORK_SWITCH-133
OT-00886,CMMS,ASSET-200886
OT-00887,CMDB,CMDB-100887
OT-00887,PASSIVE,PLT-09-SENSOR-834
OT-00887,CMMS,ASSET-200887
OT-00888,CMDB,CMDB-100888
OT-00888,PASSIVE,PLT-09-HISTORIAN-412
OT-00888,CMMS,ASSET-200888
OT-00889,CMDB,CMDB-100889
OT-00889,PASSIVE,PLT-09-IED-193
OT-00889,CMMS,ASSET-200889
OT-00890,CMDB,CMDB-100890
OT-00890,PASSIVE,PLT-09-RTU-928
OT-00890,CMMS,ASSET-200890
OT-00891,CMDB,CMDB-100891
OT-00891,PASSIVE,PLT-09-RTU-267
OT-00891,CMMS,ASSET-200891
OT-00892,CMDB,CMDB-100892
OT-00892,PASSIVE,PLT-09-GATEWAY-783
OT-00892,CMMS,ASSET-200892
OT-00893,CMDB,CMDB-100893
OT-00893,PASSIVE,PLT-09-ENG_WORKSTATION-776
OT-00893,CMMS,ASSET-200893
OT-00894,CMDB,CMDB-100894
OT-00894,PASSIVE,PLT-09-RTU-047
OT-00894,CMMS,ASSET-200894
OT-00895,CMDB,CMDB-100895
OT-00895,PASSIVE,PLT-09-RTU-458
OT-00895,CMMS,ASSET-200895
OT-00896,CMDB,CMDB-100896
OT-00896,PASSIVE,PLT-09-PLC-616
OT-00896,CMMS,ASSET-200896
OT-00897,CMDB,CMDB-100897
OT-00897,PASSIVE,PLT-09-SAFETY_PLC-138
OT-00897,CMMS,ASSET-200897
OT-00898,CMDB,CMDB-100898
OT-00898,PASSIVE,PLT-09-GATEWAY-225
OT-00898,CMMS,ASSET-200898
OT-00899,CMDB,CMDB-100899
OT-00899,PASSIVE,PLT-09-HMI-983
OT-00899,CMMS,ASSET-200899
OT-00900,CMDB,CMDB-100900
OT-00900,PASSIVE,PLT-09-IED-673
OT-00900,CMMS,ASSET-200900
OT-00901,CMDB,CMDB-100901
OT-00901,PASSIVE,PLT-09-NETWORK_SWITCH-839
OT-00901,CMMS,ASSET-200901
OT-00902,CMDB,CMDB-100902
OT-00902,PASSIVE,PLT-09-PLC-136
OT-00902,CMMS,ASSET-200902
OT-00903,CMDB,CMDB-100903
OT-00903,PASSIVE,PLT-09-GATEWAY-434
OT-00903,CMMS,ASSET-200903
OT-00904,CMDB,CMDB-100904
OT-00904,PASSIVE,PLT-09-HISTORIAN-826
OT-00904,CMMS,ASSET-200904
OT-00905,CMDB,CMDB-100905
OT-00905,PASSIVE,PLT-09-SENSOR-066
OT-00905,CMMS,ASSET-200905
OT-00906,CMDB,CMDB-100906
OT-00906,PASSIVE,PLT-09-OPC_SERVER-634
OT-00906,CMMS,ASSET-200906
OT-00907,CMDB,CMDB-100907
OT-00907,PASSIVE,PLT-09-HMI-701
OT-00907,CMMS,ASSET-200907
OT-00908,CMDB,CMDB-100908
OT-00908,PASSIVE,PLT-09-GATEWAY-102
OT-00908,CMMS,ASSET-200908
OT-00909,CMDB,CMDB-100909
OT-00909,PASSIVE,PLT-09-VFD-478
OT-00909,CMMS,ASSET-200909
OT-00910,CMDB,CMDB-100910
OT-00910,PASSIVE,PLT-09-DCS_CONTROLLER-825
OT-00910,CMMS,ASSET-200910
OT-00911,CMDB,CMDB-100911
OT-00911,PASSIVE,PLT-09-SAFETY_PLC-768
OT-00911,CMMS,ASSET-200911
OT-00912,CMDB,CMDB-100912
OT-00912,PASSIVE,PLT-09-DCS_CONTROLLER-500
OT-00912,CMMS,ASSET-200912
OT-00913,CMDB,CMDB-100913
OT-00913,PASSIVE,PLT-09-ENG_WORKSTATION-983
OT-00913,CMMS,ASSET-200913
OT-00914,CMDB,CMDB-100914
OT-00914,PASSIVE,PLT-09-SAFETY_PLC-390
OT-00914,CMMS,ASSET-200914
OT-00915,CMDB,CMDB-100915
OT-00915,PASSIVE,PLT-09-RTU-164
OT-00915,CMMS,ASSET-200915
OT-00916,CMDB,CMDB-100916
OT-00916,PASSIVE,PLT-09-ENG_WORKSTATION-038
OT-00916,CMMS,ASSET-200916
OT-00917,CMDB,CMDB-100917
OT-00917,PASSIVE,PLT-09-GATEWAY-243
OT-00917,CMMS,ASSET-200917
OT-00918,CMDB,CMDB-100918
OT-00918,PASSIVE,PLT-09-PLC-680
OT-00918,CMMS,ASSET-200918
OT-00919,CMDB,CMDB-100919
OT-00919,PASSIVE,PLT-09-OPC_SERVER-719
OT-00919,CMMS,ASSET-200919
OT-00920,CMDB,CMDB-100920
OT-00920,PASSIVE,PLT-09-GATEWAY-626
OT-00920,CMMS,ASSET-200920
OT-00921,CMDB,CMDB-100921
OT-00921,PASSIVE,PLT-09-GATEWAY-038
OT-00921,CMMS,ASSET-200921
OT-00922,CMDB,CMDB-100922
OT-00922,PASSIVE,PLT-09-HISTORIAN-013
OT-00922,CMMS,ASSET-200922
OT-00923,CMDB,CMDB-100923
OT-00923,PASSIVE,PLT-09-PLC-879
OT-00923,CMMS,ASSET-200923
OT-00924,CMDB,CMDB-100924
OT-00924,PASSIVE,PLT-09-OPC_SERVER-356
