asset_id,plant_id,asset_type,vendor,model,firmware,ip_address,zone,protocol,registered_state,observed_state,criticality,owner,backup_age_days
OT-00557,PLT-06,GATEWAY,SafeLogic,MDL-76,6.2.6,10.6.16.233,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,21
OT-00558,PLT-06,OPC_SERVER,SafeLogic,MDL-57,8.7.9,10.6.11.2,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,HIGH,Unknown,138
OT-00559,PLT-06,ENG_WORKSTATION,ProcessSys,MDL-69,4.5.2,10.6.15.171,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Maintenance,117
OT-00560,PLT-06,OPC_SERVER,MotorDriveCo,MDL-71,9.7.9,10.6.15.26,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,MEDIUM,Vendor,77
OT-00561,PLT-06,GATEWAY,NetSwitchCo,MDL-76,1.8.1,10.6.7.88,L3_SITE_OPS,PROFINET,UNKNOWN,ONLINE,CRITICAL,Maintenance,281
OT-00562,PLT-06,IED,SensorTech,MDL-56,8.8.5,10.6.17.173,DMZ,DNP3,ACTIVE,ONLINE,HIGH,Vendor,339
OT-00563,PLT-06,HISTORIAN,SensorTech,MDL-16,1.8.5,10.6.15.171,L3_SITE_OPS,PROFIBUS,ACTIVE,OFFLINE,CRITICAL,Vendor,42
OT-00564,PLT-06,SENSOR,SensorTech,MDL-57,8.6.9,10.6.6.156,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,MEDIUM,Operations,407
OT-00565,PLT-06,IED,RemoteAssist,MDL-57,9.3.1,10.6.5.3,DMZ,PROFINET,ACTIVE,ONLINE,MEDIUM,Maintenance,298
OT-00566,PLT-06,SENSOR,SensorTech,MDL-60,1.2.5,10.6.6.111,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,HIGH,Operations,227
OT-00567,PLT-06,NETWORK_SWITCH,HistorianX,MDL-32,8.4.8,10.6.10.166,L3_SITE_OPS,ModbusTCP,UNKNOWN,ONLINE,CRITICAL,Maintenance,304
OT-00568,PLT-06,RTU,FieldLink,MDL-16,6.6.3,10.6.2.91,DMZ,IEC61850,ACTIVE,ONLINE,MEDIUM,Operations,101
OT-00569,PLT-06,DCS_CONTROLLER,SensorTech,MDL-48,6.4.7,10.6.18.15,L0_FIELD,PROFINET,ACTIVE,ONLINE,CRITICAL,Unknown,413
OT-00570,PLT-06,OPC_SERVER,HistorianX,MDL-17,5.5.8,10.6.14.245,L1_CONTROL,IEC104,ACTIVE,ONLINE,MEDIUM,Vendor,109
OT-00571,PLT-06,SENSOR,ControlWorks,MDL-13,1.6.2,10.6.17.183,L0_FIELD,IEC104,ACTIVE,ONLINE,HIGH,Engineering,404
OT-00572,PLT-06,RTU,FieldLink,MDL-94,4.3.0,10.6.3.94,L0_FIELD,DNP3,ACTIVE,ONLINE,CRITICAL,OT Security,178
OT-00573,PLT-06,DCS_CONTROLLER,FieldLink,MDL-31,6.5.1,10.6.7.16,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,CRITICAL,Vendor,288
OT-00574,PLT-06,ENG_WORKSTATION,FieldLink,MDL-71,5.7.2,10.6.1.79,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Unknown,156
OT-00575,PLT-06,PLC,ControlWorks,MDL-51,3.0.3,10.6.14.181,L0_FIELD,VendorSerial,ACTIVE,INTERMITTENT,CRITICAL,Vendor,100
OT-00576,PLT-06,OPC_SERVER,LegacyPLC,MDL-27,1.8.8,10.6.12.240,DMZ,ModbusTCP,RETIRED,ONLINE,LOW,Operations,381
OT-00577,PLT-06,DCS_CONTROLLER,ControlWorks,MDL-10,5.6.8,10.6.1.20,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,CRITICAL,Vendor,102
OT-00578,PLT-06,VFD,MotorDriveCo,MDL-64,8.8.0,10.6.17.47,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,MEDIUM,Unknown,375
OT-00579,PLT-06,RTU,MotorDriveCo,MDL-75,5.5.0,10.6.5.82,L1_CONTROL,PROFIBUS,ACTIVE,UNSEEN,HIGH,Operations,105
OT-00580,PLT-06,VFD,ControlWorks,MDL-47,9.3.8,10.6.6.202,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,Unknown,133
OT-00581,PLT-06,SAFETY_PLC,NetSwitchCo,MDL-89,6.2.4,10.6.16.39,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,HIGH,Vendor,248
OT-00582,PLT-06,HMI,NetSwitchCo,MDL-27,8.4.2,10.6.11.76,L0_FIELD,ModbusTCP,RETIRED,ONLINE,MEDIUM,OT Security,248
OT-00583,PLT-06,RTU,SafeLogic,MDL-36,6.9.6,10.6.1.126,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,CRITICAL,Operations,29
OT-00584,PLT-06,DCS_CONTROLLER,LegacyPLC,MDL-41,4.6.7,10.6.16.200,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,Maintenance,14
OT-00585,PLT-06,ENG_WORKSTATION,RemoteAssist,MDL-15,6.6.5,10.6.7.104,L1_CONTROL,VendorSerial,RETIRED,ONLINE,HIGH,Engineering,399
OT-00586,PLT-06,VFD,ControlWorks,MDL-85,1.4.0,10.6.12.86,L2_SUPERVISORY,PROFINET,UNKNOWN,ONLINE,CRITICAL,Unknown,294
OT-00587,PLT-06,IED,FieldLink,MDL-78,7.2.8,10.6.2.139,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,Operations,345
OT-00588,PLT-06,HMI,MotorDriveCo,MDL-41,3.4.2,10.6.7.129,L3_SITE_OPS,OPC_DA,RETIRED,ONLINE,MEDIUM,Engineering,361
OT-00589,PLT-06,SENSOR,SafeLogic,MDL-72,7.3.9,10.6.11.118,L1_CONTROL,OPC_UA,ACTIVE,UNSEEN,CRITICAL,Operations,233
OT-00590,PLT-06,SENSOR,ControlWorks,MDL-72,6.8.9,10.6.19.55,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,HIGH,Unknown,126
OT-00591,PLT-06,SAFETY_PLC,NetSwitchCo,MDL-74,6.0.9,10.6.11.183,DMZ,OPC_UA,ACTIVE,ONLINE,HIGH,Unknown,78
OT-00592,PLT-06,OPC_SERVER,NetSwitchCo,MDL-19,7.1.4,10.6.4.190,L1_CONTROL,DNP3,ACTIVE,OFFLINE,CRITICAL,Engineering,208
OT-00593,PLT-06,HISTORIAN,RemoteAssist,MDL-61,1.7.1,10.6.12.191,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Vendor,157
OT-00594,PLT-06,HMI,ControlWorks,MDL-65,8.5.1,10.6.1.104,DMZ,PROFINET,ACTIVE,ONLINE,CRITICAL,OT Security,233
OT-00595,PLT-06,GATEWAY,FieldLink,MDL-53,3.1.4,10.6.10.38,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,HIGH,Vendor,50
OT-00596,PLT-06,NETWORK_SWITCH,ProcessSys,MDL-98,9.2.5,10.6.13.106,L1_CONTROL,IEC104,ACTIVE,ONLINE,MEDIUM,OT Security,154
OT-00597,PLT-06,ENG_WORKSTATION,MotorDriveCo,MDL-71,2.6.0,10.6.19.218,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,HIGH,Engineering,382
OT-00598,PLT-06,IED,HistorianX,MDL-70,3.0.9,10.6.12.218,L0_FIELD,PROFINET,ACTIVE,ONLINE,MEDIUM,OT Security,378
OT-00599,PLT-06,GATEWAY,RemoteAssist,MDL-97,6.1.2,10.6.13.173,L0_FIELD,VendorSerial,ACTIVE,OFFLINE,HIGH,Vendor,323
OT-00600,PLT-06,VFD,ProcessSys,MDL-68,9.6.7,10.6.11.237,DMZ,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Maintenance,251
OT-00601,PLT-06,PLC,FieldLink,MDL-20,9.1.4,10.6.13.160,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,LOW,Maintenance,145
OT-00602,PLT-06,GATEWAY,SafeLogic,MDL-84,4.8.2,10.6.11.18,L3_SITE_OPS,IEC104,ACTIVE,UNSEEN,HIGH,Maintenance,400
OT-00603,PLT-06,HMI,ControlWorks,MDL-16,3.6.8,10.6.1.117,DMZ,OPC_UA,UNKNOWN,ONLINE,CRITICAL,Unknown,326
OT-00604,PLT-06,SAFETY_PLC,SensorTech,MDL-45,7.2.7,10.6.12.84,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,CRITICAL,OT Security,57
OT-00605,PLT-06,OPC_SERVER,ProcessSys,MDL-62,8.6.4,10.6.13.227,DMZ,IEC61850,ACTIVE,ONLINE,HIGH,Operations,149
OT-00606,PLT-06,PLC,FieldLink,MDL-47,8.8.5,10.6.18.90,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,Operations,369
OT-00607,PLT-06,RTU,HistorianX,MDL-94,3.1.1,10.6.15.227,L0_FIELD,IEC104,ACTIVE,ONLINE,MEDIUM,Maintenance,2
OT-00608,PLT-06,IED,ControlWorks,MDL-21,9.6.4,10.6.20.218,L0_FIELD,EtherNetIP,ACTIVE,INTERMITTENT,CRITICAL,Operations,44
OT-00609,PLT-06,SAFETY_PLC,SensorTech,MDL-14,3.6.6,10.6.17.247,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Operations,171
OT-00610,PLT-06,HMI,SafeLogic,MDL-33,9.9.6,10.6.3.214,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,HIGH,Engineering,250
OT-00611,PLT-06,VFD,RemoteAssist,MDL-76,5.4.0,10.6.2.151,L0_FIELD,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Maintenance,263
OT-00612,PLT-06,PLC,ControlWorks,MDL-90,6.3.1,10.6.1.3,L2_SUPERVISORY,PROFIBUS,ACTIVE,OFFLINE,MEDIUM,Operations,323
OT-00613,PLT-06,NETWORK_SWITCH,MotorDriveCo,MDL-51,3.0.7,10.6.2.154,DMZ,ModbusTCP,ACTIVE,OFFLINE,CRITICAL,Unknown,4
OT-00614,PLT-06,SAFETY_PLC,HistorianX,MDL-36,6.8.0,10.6.3.84,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,HIGH,Operations,325
OT-00615,PLT-06,PLC,HistorianX,MDL-11,6.1.9,10.6.11.231,DMZ,EtherNetIP,ACTIVE,ONLINE,LOW,Vendor,69
OT-00616,PLT-06,GATEWAY,HistorianX,MDL-64,5.0.3,10.6.18.23,L2_SUPERVISORY,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Operations,137
OT-00617,PLT-06,VFD,HistorianX,MDL-48,6.2.0,10.6.3.75,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,8
OT-00618,PLT-06,OPC_SERVER,MotorDriveCo,MDL-70,5.7.5,10.6.11.140,L0_FIELD,IEC61850,ACTIVE,ONLINE,CRITICAL,Unknown,341
OT-00619,PLT-06,ENG_WORKSTATION,SafeLogic,MDL-59,9.4.8,10.6.8.240,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Engineering,50
OT-00620,PLT-06,HMI,LegacyPLC,MDL-34,6.6.4,10.6.5.204,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,102
OT-00621,PLT-06,NETWORK_SWITCH,SafeLogic,MDL-93,3.6.0,10.6.4.218,L1_CONTROL,VendorSerial,RETIRED,ONLINE,CRITICAL,Operations,88
OT-00622,PLT-06,SAFETY_PLC,SensorTech,MDL-80,3.2.1,10.6.5.103,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,212
OT-00623,PLT-06,OPC_SERVER,LegacyPLC,MDL-63,6.5.7,10.6.20.27,L1_CONTROL,DNP3,RETIRED,ONLINE,HIGH,Engineering,57
OT-00624,PLT-06,NETWORK_SWITCH,MotorDriveCo,MDL-79,1.9.9,10.6.10.137,DMZ,OPC_DA,ACTIVE,UNSEEN,HIGH,OT Security,144
OT-00625,PLT-06,DCS_CONTROLLER,ControlWorks,MDL-30,2.3.9,10.6.12.60,L3_SITE_OPS,PROFINET,RETIRED,ONLINE,CRITICAL,OT Security,85
OT-00626,PLT-06,SENSOR,SensorTech,MDL-68,6.5.4,10.6.14.45,L0_FIELD,IEC61850,ACTIVE,ONLINE,CRITICAL,OT Security,335
OT-00627,PLT-06,GATEWAY,SensorTech,MDL-31,1.3.7,10.6.11.110,DMZ,DNP3,ACTIVE,OFFLINE,LOW,Engineering,382
OT-00628,PLT-06,VFD,SensorTech,MDL-99,6.9.1,10.6.16.198,DMZ,ModbusTCP,ACTIVE,ONLINE,HIGH,Operations,33
OT-00629,PLT-06,HMI,NetSwitchCo,MDL-98,1.4.1,10.6.2.170,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,MEDIUM,OT Security,367
OT-00630,PLT-06,VFD,ProcessSys,MDL-80,5.3.6,10.6.10.169,L1_CONTROL,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,402
OT-00631,PLT-06,PLC,MotorDriveCo,MDL-69,8.9.8,10.6.19.34,DMZ,IEC61850,ACTIVE,ONLINE,MEDIUM,OT Security,18
OT-00632,PLT-06,HISTORIAN,RemoteAssist,MDL-13,5.4.3,10.6.17.129,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,Unknown,324
OT-00633,PLT-06,NETWORK_SWITCH,ProcessSys,MDL-18,6.3.7,10.6.9.15,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,CRITICAL,Maintenance,139
OT-00634,PLT-06,NETWORK_SWITCH,ControlWorks,MDL-48,9.5.4,10.6.13.85,L1_CONTROL,VendorSerial,ACTIVE,INTERMITTENT,HIGH,Unknown,342
OT-00635,PLT-06,NETWORK_SWITCH,MotorDriveCo,MDL-32,6.1.7,10.6.9.83,DMZ,EtherNetIP,ACTIVE,INTERMITTENT,CRITICAL,Maintenance,220
OT-00636,PLT-07,GATEWAY,SensorTech,MDL-99,2.2.7,10.7.8.244,L2_SUPERVISORY,VendorSerial,ACTIVE,ONLINE,MEDIUM,Operations,196
OT-00637,PLT-07,HMI,SensorTech,MDL-17,6.7.3,10.7.9.205,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,CRITICAL,OT Security,204
OT-00638,PLT-07,HISTORIAN,SafeLogic,MDL-44,7.2.2,10.7.2.139,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,290
OT-00639,PLT-07,HMI,MotorDriveCo,MDL-71,2.1.6,10.7.4.138,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,HIGH,Engineering,114
OT-00640,PLT-07,ENG_WORKSTATION,MotorDriveCo,MDL-99,1.3.8,10.7.12.49,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,HIGH,Operations,277
OT-00641,PLT-07,HISTORIAN,HistorianX,MDL-90,2.5.9,10.7.7.168,DMZ,DNP3,ACTIVE,ONLINE,HIGH,Maintenance,26
OT-00642,PLT-07,NETWORK_SWITCH,ControlWorks,MDL-56,8.3.3,10.7.3.246,L2_SUPERVISORY,OPC_UA,ACTIVE,OFFLINE,MEDIUM,Vendor,368
OT-00643,PLT-07,NETWORK_SWITCH,NetSwitchCo,MDL-68,3.9.5,10.7.11.197,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,LOW,Maintenance,270
OT-00644,PLT-07,VFD,HistorianX,MDL-35,3.1.4,10.7.4.5,L3_SITE_OPS,VendorSerial,RETIRED,OFFLINE,LOW,OT Security,226
OT-00645,PLT-07,DCS_CONTROLLER,ControlWorks,MDL-97,2.9.3,10.7.10.233,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,HIGH,Maintenance,61
OT-00646,PLT-07,IED,MotorDriveCo,MDL-92,4.7.5,10.7.2.228,DMZ,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Maintenance,307
OT-00647,PLT-07,ENG_WORKSTATION,ProcessSys,MDL-21,2.8.7,10.7.6.92,DMZ,OPC_DA,ACTIVE,ONLINE,CRITICAL,Operations,53
OT-00648,PLT-07,HMI,FieldLink,MDL-48,3.5.5,10.7.1.74,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,HIGH,Operations,77
OT-00649,PLT-07,GATEWAY,RemoteAssist,MDL-30,4.6.7,10.7.8.179,DMZ,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Engineering,141
OT-00650,PLT-07,DCS_CONTROLLER,LegacyPLC,MDL-62,3.3.6,10.7.20.175,DMZ,DNP3,ACTIVE,ONLINE,CRITICAL,Engineering,150
OT-00651,PLT-07,PLC,ProcessSys,MDL-68,6.7.9,10.7.10.105,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,HIGH,OT Security,317
OT-00652,PLT-07,SAFETY_PLC,NetSwitchCo,MDL-78,6.8.6,10.7.8.150,L0_FIELD,IEC104,ACTIVE,ONLINE,HIGH,Vendor,84
OT-00653,PLT-07,NETWORK_SWITCH,HistorianX,MDL-12,9.9.2,10.7.4.142,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Unknown,354
OT-00654,PLT-07,NETWORK_SWITCH,FieldLink,MDL-15,9.7.1,10.7.14.87,L3_SITE_OPS,EtherNetIP,ACTIVE,INTERMITTENT,LOW,Engineering,178
OT-00655,PLT-07,IED,ControlWorks,MDL-27,7.9.6,10.7.1.104,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Operations,193
OT-00656,PLT-07,PLC,NetSwitchCo,MDL-53,3.4.2,10.7.7.120,L0_FIELD,VendorSerial,ACTIVE,ONLINE,HIGH,OT Security,358
OT-00657,PLT-07,SAFETY_PLC,ControlWorks,MDL-78,1.6.9,10.7.19.163,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,CRITICAL,Operations,130
OT-00658,PLT-07,ENG_WORKSTATION,RemoteAssist,MDL-94,9.6.2,10.7.8.210,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,277
OT-00659,PLT-07,HISTORIAN,LegacyPLC,MDL-70,1.8.8,10.7.19.169,L1_CONTROL,PROFINET,ACTIVE,ONLINE,CRITICAL,Maintenance,225
OT-00660,PLT-07,GATEWAY,ControlWorks,MDL-93,7.9.1,10.7.18.9,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,CRITICAL,Operations,19
OT-00661,PLT-07,NETWORK_SWITCH,FieldLink,MDL-61,5.2.7,10.7.19.40,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,CRITICAL,Operations,221
OT-00662,PLT-07,GATEWAY,ControlWorks,MDL-27,7.2.8,10.7.18.186,DMZ,IEC104,ACTIVE,ONLINE,CRITICAL,Engineering,57
OT-00663,PLT-07,HMI,NetSwitchCo,MDL-53,2.2.1,10.7.6.168,L0_FIELD,IEC104,ACTIVE,ONLINE,CRITICAL,Operations,360
OT-00664,PLT-07,RTU,RemoteAssist,MDL-39,5.9.7,10.7.12.169,L3_SITE_OPS,VendorSerial,ACTIVE,INTERMITTENT,CRITICAL,Operations,107
OT-00665,PLT-07,ENG_WORKSTATION,NetSwitchCo,MDL-71,5.4.9,10.7.9.235,DMZ,IEC61850,ACTIVE,ONLINE,MEDIUM,Operations,212
OT-00666,PLT-07,ENG_WORKSTATION,ProcessSys,MDL-22,9.4.1,10.7.2.49,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,HIGH,Operations,381
OT-00667,PLT-07,NETWORK_SWITCH,ProcessSys,MDL-99,7.4.8,10.7.1.188,DMZ,VendorSerial,ACTIVE,ONLINE,CRITICAL,OT Security,379
OT-00668,PLT-07,GATEWAY,ControlWorks,MDL-15,1.4.3,10.7.3.191,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,MEDIUM,OT Security,86
OT-00669,PLT-07,PLC,ControlWorks,MDL-78,7.2.9,10.7.18.141,L2_SUPERVISORY,DNP3,ACTIVE,INTERMITTENT,LOW,Operations,214
OT-00670,PLT-07,IED,ControlWorks,MDL-83,9.3.4,10.7.5.88,L0_FIELD,OPC_DA,ACTIVE,INTERMITTENT,HIGH,Maintenance,334
OT-00671,PLT-07,HMI,LegacyPLC,MDL-91,3.9.5,10.7.4.114,L2_SUPERVISORY,PROFINET,RETIRED,ONLINE,CRITICAL,Operations,17
OT-00672,PLT-07,ENG_WORKSTATION,HistorianX,MDL-12,7.3.5,10.7.15.167,L0_FIELD,VendorSerial,ACTIVE,UNSEEN,HIGH,Vendor,105
OT-00673,PLT-07,RTU,SafeLogic,MDL-95,9.3.7,10.7.9.12,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,390
OT-00674,PLT-07,HMI,NetSwitchCo,MDL-37,6.7.2,10.7.6.116,L1_CONTROL,IEC61850,ACTIVE,OFFLINE,HIGH,Vendor,229
OT-00675,PLT-07,VFD,LegacyPLC,MDL-31,6.8.0,10.7.5.231,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,HIGH,Operations,175
OT-00676,PLT-07,PLC,HistorianX,MDL-29,6.7.4,10.7.7.55,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Engineering,187
OT-00677,PLT-07,PLC,ProcessSys,MDL-99,5.1.2,10.7.6.97,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,HIGH,Maintenance,119
OT-00678,PLT-07,RTU,RemoteAssist,MDL-69,4.1.8,10.7.13.85,L1_CONTROL,PROFINET,ACTIVE,ONLINE,CRITICAL,Engineering,126
OT-00679,PLT-07,HMI,LegacyPLC,MDL-79,2.7.6,10.7.6.115,L0_FIELD,DNP3,ACTIVE,INTERMITTENT,CRITICAL,Operations,352
OT-00680,PLT-07,NETWORK_SWITCH,LegacyPLC,MDL-13,2.6.7,10.7.4.170,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,CRITICAL,OT Security,171
OT-00681,PLT-07,IED,ProcessSys,MDL-70,2.8.3,10.7.20.169,DMZ,IEC61850,ACTIVE,ONLINE,LOW,Maintenance,347
OT-00682,PLT-07,ENG_WORKSTATION,ControlWorks,MDL-88,1.8.7,10.7.11.91,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,HIGH,OT Security,143
OT-00683,PLT-07,DCS_CONTROLLER,NetSwitchCo,MDL-34,7.2.0,10.7.12.94,DMZ,DNP3,ACTIVE,ONLINE,HIGH,Engineering,277
OT-00684,PLT-07,DCS_CONTROLLER,RemoteAssist,MDL-26,6.7.1,10.7.17.132,DMZ,IEC61850,ACTIVE,ONLINE,HIGH,Operations,223
OT-00685,PLT-07,HISTORIAN,MotorDriveCo,MDL-58,5.4.9,10.7.11.27,DMZ,IEC104,ACTIVE,ONLINE,HIGH,Unknown,126
OT-00686,PLT-07,IED,SensorTech,MDL-14,7.5.8,10.7.5.24,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,HIGH,OT Security,58
OT-00687,PLT-07,DCS_CONTROLLER,ControlWorks,MDL-81,1.8.1,10.7.17.170,L3_SITE_OPS,IEC104,RETIRED,ONLINE,MEDIUM,Operations,119
OT-00688,PLT-07,HISTORIAN,ProcessSys,MDL-54,3.3.5,10.7.12.147,L0_FIELD,OPC_UA,ACTIVE,ONLINE,MEDIUM,Engineering,201
OT-00689,PLT-07,NETWORK_SWITCH,FieldLink,MDL-18,4.3.3,10.7.4.85,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Vendor,107
OT-00690,PLT-07,GATEWAY,ProcessSys,MDL-96,6.7.7,10.7.16.147,DMZ,PROFINET,ACTIVE,ONLINE,HIGH,Operations,385
OT-00691,PLT-07,GATEWAY,SafeLogic,MDL-35,6.0.0,10.7.16.181,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,HIGH,Vendor,401
OT-00692,PLT-07,NETWORK_SWITCH,FieldLink,MDL-74,4.3.9,10.7.16.50,L1_CONTROL,EtherNetIP,ACTIVE,ONLINE,HIGH,Vendor,349
OT-00693,PLT-07,IED,RemoteAssist,MDL-14,8.2.4,10.7.7.135,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,HIGH,Engineering,220
OT-00694,PLT-07,VFD,SafeLogic,MDL-30,2.1.7,10.7.17.70,DMZ,PROFIBUS,RETIRED,ONLINE,HIGH,OT Security,21
OT-00695,PLT-07,PLC,FieldLink,MDL-36,8.5.1,10.7.1.134,DMZ,OPC_UA,UNKNOWN,ONLINE,MEDIUM,Vendor,226
OT-00696,PLT-07,HISTORIAN,SensorTech,MDL-77,3.6.5,10.7.9.108,L1_CONTROL,VendorSerial,ACTIVE,OFFLINE,HIGH,Operations,413
OT-00697,PLT-07,SENSOR,RemoteAssist,MDL-90,5.5.8,10.7.12.157,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,MEDIUM,OT Security,185
OT-00698,PLT-07,ENG_WORKSTATION,FieldLink,MDL-12,5.3.4,10.7.8.223,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Operations,365
OT-00699,PLT-07,HISTORIAN,MotorDriveCo,MDL-23,9.6.6,10.7.19.68,L0_FIELD,DNP3,ACTIVE,ONLINE,CRITICAL,Operations,154
OT-00700,PLT-07,ENG_WORKSTATION,FieldLink,MDL-94,5.5.3,10.7.10.36,L1_CONTROL,IEC104,ACTIVE,ONLINE,CRITICAL,Unknown,293
OT-00701,PLT-07,SENSOR,LegacyPLC,MDL-69,8.1.3,10.7.14.105,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,OT Security,388
OT-00702,PLT-07,PLC,SafeLogic,MDL-25,7.7.2,10.7.17.24,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Operations,41
OT-00703,PLT-07,NETWORK_SWITCH,SensorTech,MDL-86,6.8.8,10.7.8.14,L0_FIELD,VendorSerial,ACTIVE,ONLINE,HIGH,Vendor,415
OT-00704,PLT-07,NETWORK_SWITCH,ControlWorks,MDL-80,5.5.4,10.7.9.65,L0_FIELD,VendorSerial,ACTIVE,ONLINE,CRITICAL,OT Security,274
OT-00705,PLT-07,SAFETY_PLC,RemoteAssist,MDL-50,6.6.3,10.7.18.29,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,CRITICAL,Vendor,78
OT-00706,PLT-07,NETWORK_SWITCH,SensorTech,MDL-30,8.0.9,10.7.7.2,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,HIGH,Operations,412
OT-00707,PLT-07,PLC,MotorDriveCo,MDL-34,3.7.7,10.7.12.73,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,HIGH,Maintenance,299
OT-00708,PLT-07,RTU,LegacyPLC,MDL-28,2.8.9,10.7.9.224,L2_SUPERVISORY,IEC104,RETIRED,ONLINE,MEDIUM,Vendor,324
OT-00709,PLT-07,HMI,SensorTech,MDL-86,4.6.9,10.7.2.27,L2_SUPERVISORY,PROFINET,UNKNOWN,UNSEEN,CRITICAL,Unknown,118
OT-00710,PLT-07,VFD,MotorDriveCo,MDL-59,3.7.4,10.7.15.158,DMZ,ModbusTCP,ACTIVE,ONLINE,HIGH,Unknown,159
OT-00711,PLT-07,VFD,LegacyPLC,MDL-38,2.2.1,10.7.10.40,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,MEDIUM,Operations,376
OT-00712,PLT-07,NETWORK_SWITCH,ControlWorks,MDL-18,3.0.5,10.7.6.107,L1_CONTROL,VendorSerial,ACTIVE,INTERMITTENT,LOW,Engineering,61
OT-00713,PLT-07,GATEWAY,SensorTech,MDL-47,7.0.6,10.7.6.202,DMZ,OPC_DA,ACTIVE,INTERMITTENT,HIGH,Engineering,391
