alert_id,asset_id,plant_id,timestamp,type,severity,soc_status,process_context
ALT-000831,OT-00423,PLT-04,2026-09-30T11:33:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-000832,OT-00988,PLT-10,2026-09-14T03:47:00,MALWARE_SIGNAL,HIGH,TRIAGED,DEGRADED
ALT-000833,OT-01521,PLT-14,2026-09-26T03:33:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-000834,OT-01981,PLT-18,2026-09-15T12:49:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000835,OT-00405,PLT-04,2026-09-12T15:37:00,PROTOCOL_ANOMALY,CRITICAL,CLOSED,UNKNOWN
ALT-000836,OT-00151,PLT-02,2026-10-02T14:48:00,POLICY_VIOLATION,MEDIUM,TRIAGED,DEGRADED
ALT-000837,OT-00141,PLT-02,2026-10-01T22:47:00,UNEXPECTED_WRITE,LOW,OPEN,UNKNOWN
ALT-000838,OT-00157,PLT-02,2026-09-24T18:34:00,CONFIG_DRIFT,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000839,OT-00015,PLT-01,2026-09-28T11:02:00,POLICY_VIOLATION,HIGH,TRIAGED,UNKNOWN
ALT-000840,OT-00680,PLT-07,2026-09-22T04:06:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000841,OT-01927,PLT-18,2026-09-17T21:16:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-000842,OT-01351,PLT-13,2026-09-30T10:22:00,PROTOCOL_ANOMALY,LOW,TRIAGED,NORMAL
ALT-000843,OT-01355,PLT-13,2026-09-27T18:16:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-000844,OT-00453,PLT-05,2026-09-03T19:15:00,NEW_DEVICE,LOW,TRIAGED,UNKNOWN
ALT-000845,OT-00843,PLT-08,2026-09-20T16:37:00,AUTH_ANOMALY,MEDIUM,CLOSED,NORMAL
ALT-000846,OT-00018,PLT-01,2026-09-28T22:19:00,POLICY_VIOLATION,MEDIUM,TRIAGED,UNKNOWN
ALT-000847,OT-00655,PLT-07,2026-09-09T18:25:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,UNKNOWN
ALT-000848,OT-01121,PLT-11,2026-10-04T03:25:00,MALWARE_SIGNAL,CRITICAL,OPEN,UNKNOWN
ALT-000849,OT-00715,PLT-07,2026-09-24T17:00:00,AUTH_ANOMALY,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-000850,OT-00985,PLT-09,2026-09-15T11:04:00,MALWARE_SIGNAL,HIGH,CLOSED,UNKNOWN
ALT-000851,OT-00338,PLT-04,2026-09-14T20:23:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,NORMAL
ALT-000852,OT-01790,PLT-17,2026-09-25T18:10:00,AUTH_ANOMALY,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000853,OT-01023,PLT-10,2026-09-04T04:04:00,PROTOCOL_ANOMALY,HIGH,CLOSED,NORMAL
ALT-000854,OT-00189,PLT-02,2026-10-03T09:00:00,MALWARE_SIGNAL,HIGH,OPEN,UNKNOWN
ALT-000855,OT-00147,PLT-02,2026-09-05T14:03:00,AUTH_ANOMALY,CRITICAL,TRIAGED,DEGRADED
ALT-000856,OT-01166,PLT-11,2026-09-29T04:01:00,CONFIG_DRIFT,HIGH,CLOSED,NORMAL
ALT-000857,OT-01618,PLT-15,2026-09-05T07:33:00,POLICY_VIOLATION,CRITICAL,SUPPRESSED,NORMAL
ALT-000858,OT-00670,PLT-07,2026-09-26T17:28:00,MALWARE_SIGNAL,LOW,SUPPRESSED,DEGRADED
ALT-000859,OT-01107,PLT-11,2026-09-08T06:10:00,POLICY_VIOLATION,CRITICAL,OPEN,UNKNOWN
ALT-000860,OT-00079,PLT-01,2026-09-19T11:00:00,PROTOCOL_ANOMALY,HIGH,TRIAGED,UNKNOWN
ALT-000861,OT-00133,PLT-02,2026-09-24T23:16:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-000862,OT-01313,PLT-13,2026-09-22T21:13:00,NEW_DEVICE,HIGH,OPEN,UNKNOWN
ALT-000863,OT-00636,PLT-07,2026-09-24T12:26:00,AUTH_ANOMALY,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-000864,OT-01513,PLT-14,2026-09-26T00:47:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000865,OT-00463,PLT-05,2026-09-16T21:10:00,NEW_DEVICE,MEDIUM,CLOSED,NORMAL
ALT-000866,OT-01098,PLT-10,2026-09-09T20:52:00,NEW_DEVICE,MEDIUM,OPEN,UNKNOWN
ALT-000867,OT-01678,PLT-16,2026-09-21T04:16:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,UNKNOWN
ALT-000868,OT-01326,PLT-13,2026-09-22T13:51:00,NEW_DEVICE,LOW,CLOSED,NORMAL
ALT-000869,OT-01177,PLT-11,2026-09-03T09:58:00,MALWARE_SIGNAL,MEDIUM,OPEN,UNKNOWN
ALT-000870,OT-01141,PLT-11,2026-09-16T08:06:00,MALWARE_SIGNAL,HIGH,TRIAGED,UNKNOWN
ALT-000871,OT-01679,PLT-16,2026-09-18T17:34:00,MALWARE_SIGNAL,LOW,TRIAGED,UNKNOWN
ALT-000872,OT-01518,PLT-14,2026-09-23T19:05:00,MALWARE_SIGNAL,LOW,CLOSED,UNKNOWN
ALT-000873,OT-00424,PLT-04,2026-09-28T02:32:00,AUTH_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-000874,OT-01521,PLT-14,2026-09-11T16:14:00,POLICY_VIOLATION,HIGH,CLOSED,UNKNOWN
ALT-000875,OT-00119,PLT-02,2026-09-30T14:51:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-000876,OT-01948,PLT-18,2026-09-02T09:32:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,DEGRADED
ALT-000877,OT-01469,PLT-14,2026-09-23T13:10:00,POLICY_VIOLATION,MEDIUM,TRIAGED,NORMAL
ALT-000878,OT-01285,PLT-12,2026-09-19T08:32:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-000879,OT-01806,PLT-17,2026-09-21T18:55:00,MALWARE_SIGNAL,CRITICAL,OPEN,MAINTENANCE_WINDOW
ALT-000880,OT-00701,PLT-07,2026-09-13T20:33:00,POLICY_VIOLATION,LOW,OPEN,UNKNOWN
ALT-000881,OT-01412,PLT-13,2026-09-12T16:21:00,AUTH_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-000882,OT-00121,PLT-02,2026-09-20T11:48:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-000883,OT-00956,PLT-09,2026-09-29T01:17:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-000884,OT-00121,PLT-02,2026-09-24T12:04:00,MALWARE_SIGNAL,MEDIUM,OPEN,DEGRADED
ALT-000885,OT-00872,PLT-08,2026-09-03T02:01:00,NEW_DEVICE,HIGH,TRIAGED,UNKNOWN
ALT-000886,OT-01282,PLT-12,2026-09-28T03:19:00,PROTOCOL_ANOMALY,LOW,TRIAGED,DEGRADED
ALT-000887,OT-01930,PLT-18,2026-09-16T06:09:00,NEW_DEVICE,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000888,OT-01301,PLT-12,2026-09-05T05:39:00,POLICY_VIOLATION,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000889,OT-00998,PLT-10,2026-10-04T13:11:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000890,OT-00734,PLT-07,2026-09-14T19:57:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-000891,OT-01186,PLT-11,2026-09-15T03:37:00,NEW_DEVICE,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000892,OT-00431,PLT-04,2026-09-16T02:37:00,AUTH_ANOMALY,HIGH,OPEN,MAINTENANCE_WINDOW
ALT-000893,OT-01308,PLT-13,2026-09-16T19:15:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,NORMAL
ALT-000894,OT-01025,PLT-10,2026-09-21T22:54:00,PROTOCOL_ANOMALY,LOW,OPEN,UNKNOWN
ALT-000895,OT-00973,PLT-09,2026-09-10T05:59:00,UNEXPECTED_WRITE,HIGH,TRIAGED,MAINTENANCE_WINDOW
ALT-000896,OT-01108,PLT-11,2026-09-25T04:46:00,POLICY_VIOLATION,CRITICAL,SUPPRESSED,UNKNOWN
ALT-000897,OT-01895,PLT-17,2026-09-07T23:17:00,UNEXPECTED_WRITE,LOW,TRIAGED,UNKNOWN
ALT-000898,OT-01650,PLT-15,2026-09-09T06:25:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,NORMAL
ALT-000899,OT-01880,PLT-17,2026-09-05T13:00:00,CONFIG_DRIFT,MEDIUM,SUPPRESSED,NORMAL
ALT-000900,OT-00711,PLT-07,2026-09-26T20:24:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-000901,OT-01810,PLT-17,2026-09-30T18:34:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000902,OT-00300,PLT-03,2026-09-10T23:00:00,POLICY_VIOLATION,HIGH,TRIAGED,UNKNOWN
ALT-000903,OT-01045,PLT-10,2026-09-15T23:09:00,CONFIG_DRIFT,CRITICAL,OPEN,MAINTENANCE_WINDOW
ALT-000904,OT-00859,PLT-08,2026-09-06T19:50:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,NORMAL
ALT-000905,OT-00692,PLT-07,2026-09-15T13:28:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000906,OT-00745,PLT-07,2026-09-19T03:22:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-000907,OT-01219,PLT-12,2026-09-03T19:56:00,UNEXPECTED_WRITE,CRITICAL,SUPPRESSED,UNKNOWN
ALT-000908,OT-01706,PLT-16,2026-09-20T01:58:00,AUTH_ANOMALY,LOW,OPEN,UNKNOWN
ALT-000909,OT-01302,PLT-12,2026-09-15T11:53:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000910,OT-00784,PLT-08,2026-09-17T12:39:00,NEW_DEVICE,HIGH,OPEN,DEGRADED
ALT-000911,OT-01208,PLT-12,2026-09-03T06:26:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000912,OT-00314,PLT-03,2026-09-09T22:32:00,AUTH_ANOMALY,LOW,TRIAGED,NORMAL
ALT-000913,OT-00916,PLT-09,2026-09-16T23:48:00,POLICY_VIOLATION,HIGH,TRIAGED,NORMAL
ALT-000914,OT-01946,PLT-18,2026-09-15T06:33:00,MALWARE_SIGNAL,HIGH,TRIAGED,UNKNOWN
ALT-000915,OT-01844,PLT-17,2026-09-25T23:03:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-000916,OT-00838,PLT-08,2026-09-11T07:31:00,AUTH_ANOMALY,MEDIUM,OPEN,UNKNOWN
ALT-000917,OT-00411,PLT-04,2026-09-10T06:48:00,POLICY_VIOLATION,MEDIUM,OPEN,UNKNOWN
ALT-000918,OT-01545,PLT-14,2026-09-21T17:45:00,UNEXPECTED_WRITE,MEDIUM,TRIAGED,UNKNOWN
ALT-000919,OT-02014,PLT-18,2026-09-23T12:37:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000920,OT-00270,PLT-03,2026-10-01T17:04:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-000921,OT-01026,PLT-10,2026-09-02T06:18:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000922,OT-00888,PLT-09,2026-09-13T14:22:00,CONFIG_DRIFT,HIGH,OPEN,DEGRADED
ALT-000923,OT-00133,PLT-02,2026-09-04T14:23:00,MALWARE_SIGNAL,CRITICAL,SUPPRESSED,DEGRADED
ALT-000924,OT-00250,PLT-03,2026-09-13T23:09:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000925,OT-00870,PLT-08,2026-09-19T15:49:00,CONFIG_DRIFT,HIGH,CLOSED,DEGRADED
ALT-000926,OT-01665,PLT-15,2026-09-10T01:59:00,UNEXPECTED_WRITE,CRITICAL,CLOSED,UNKNOWN
ALT-000927,OT-01294,PLT-12,2026-09-17T11:12:00,PROTOCOL_ANOMALY,MEDIUM,OPEN,NORMAL
ALT-000928,OT-00460,PLT-05,2026-09-28T14:02:00,NEW_DEVICE,MEDIUM,TRIAGED,UNKNOWN
ALT-000929,OT-01000,PLT-10,2026-09-04T20:06:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,NORMAL
ALT-000930,OT-00433,PLT-04,2026-09-11T07:35:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000931,OT-00134,PLT-02,2026-09-20T05:05:00,NEW_DEVICE,MEDIUM,CLOSED,UNKNOWN
ALT-000932,OT-01736,PLT-16,2026-09-07T06:29:00,NEW_DEVICE,MEDIUM,CLOSED,DEGRADED
ALT-000933,OT-01759,PLT-16,2026-09-05T11:28:00,MALWARE_SIGNAL,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000934,OT-00002,PLT-01,2026-10-05T01:10:00,NEW_DEVICE,HIGH,CLOSED,UNKNOWN
ALT-000935,OT-01264,PLT-12,2026-09-12T11:00:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,UNKNOWN
ALT-000936,OT-01457,PLT-14,2026-09-24T20:54:00,NEW_DEVICE,MEDIUM,OPEN,MAINTENANCE_WINDOW
ALT-000937,OT-00971,PLT-09,2026-09-07T15:20:00,POLICY_VIOLATION,MEDIUM,TRIAGED,NORMAL
ALT-000938,OT-00332,PLT-04,2026-09-10T15:05:00,MALWARE_SIGNAL,HIGH,TRIAGED,DEGRADED
ALT-000939,OT-01456,PLT-14,2026-10-01T13:25:00,PROTOCOL_ANOMALY,HIGH,SUPPRESSED,DEGRADED
ALT-000940,OT-00069,PLT-01,2026-09-15T04:33:00,CONFIG_DRIFT,HIGH,OPEN,NORMAL
ALT-000941,OT-01959,PLT-18,2026-09-20T08:56:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-000942,OT-00137,PLT-02,2026-09-27T00:30:00,AUTH_ANOMALY,HIGH,SUPPRESSED,UNKNOWN
ALT-000943,OT-00981,PLT-09,2026-09-24T19:29:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000944,OT-00153,PLT-02,2026-09-06T15:09:00,CONFIG_DRIFT,LOW,TRIAGED,NORMAL
ALT-000945,OT-01561,PLT-15,2026-09-08T20:28:00,MALWARE_SIGNAL,HIGH,SUPPRESSED,DEGRADED
ALT-000946,OT-01977,PLT-18,2026-09-21T07:10:00,AUTH_ANOMALY,CRITICAL,OPEN,NORMAL
ALT-000947,OT-01507,PLT-14,2026-09-13T05:14:00,PROTOCOL_ANOMALY,HIGH,OPEN,UNKNOWN
ALT-000948,OT-01867,PLT-17,2026-09-20T04:45:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000949,OT-00613,PLT-06,2026-09-24T03:26:00,AUTH_ANOMALY,MEDIUM,CLOSED,DEGRADED
ALT-000950,OT-00836,PLT-08,2026-09-30T16:32:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000951,OT-01713,PLT-16,2026-09-05T17:26:00,PROTOCOL_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-000952,OT-01074,PLT-10,2026-09-30T00:13:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-000953,OT-00624,PLT-06,2026-09-14T12:26:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-000954,OT-00224,PLT-03,2026-09-30T12:03:00,NEW_DEVICE,HIGH,OPEN,NORMAL
ALT-000955,OT-00100,PLT-01,2026-09-10T00:30:00,POLICY_VIOLATION,LOW,CLOSED,UNKNOWN
ALT-000956,OT-01835,PLT-17,2026-09-07T03:15:00,POLICY_VIOLATION,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000957,OT-00075,PLT-01,2026-09-10T03:32:00,CONFIG_DRIFT,MEDIUM,CLOSED,DEGRADED
ALT-000958,OT-01502,PLT-14,2026-09-30T09:43:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-000959,OT-00549,PLT-06,2026-10-02T20:47:00,POLICY_VIOLATION,HIGH,TRIAGED,MAINTENANCE_WINDOW
ALT-000960,OT-00339,PLT-04,2026-09-18T22:37:00,AUTH_ANOMALY,CRITICAL,SUPPRESSED,MAINTENANCE_WINDOW
ALT-000961,OT-01118,PLT-11,2026-09-22T17:44:00,POLICY_VIOLATION,HIGH,CLOSED,UNKNOWN
ALT-000962,OT-00050,PLT-01,2026-09-19T07:45:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,DEGRADED
ALT-000963,OT-01518,PLT-14,2026-09-08T03:22:00,POLICY_VIOLATION,HIGH,SUPPRESSED,UNKNOWN
ALT-000964,OT-01383,PLT-13,2026-09-07T12:45:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000965,OT-00121,PLT-02,2026-09-03T20:44:00,POLICY_VIOLATION,LOW,OPEN,UNKNOWN
ALT-000966,OT-00704,PLT-07,2026-09-04T20:52:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000967,OT-00518,PLT-05,2026-09-10T20:32:00,AUTH_ANOMALY,CRITICAL,SUPPRESSED,UNKNOWN
ALT-000968,OT-00404,PLT-04,2026-09-29T01:04:00,CONFIG_DRIFT,LOW,OPEN,UNKNOWN
ALT-000969,OT-00136,PLT-02,2026-09-17T23:31:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,MAINTENANCE_WINDOW
ALT-000970,OT-01061,PLT-10,2026-09-01T12:42:00,PROTOCOL_ANOMALY,MEDIUM,CLOSED,NORMAL
ALT-000971,OT-01940,PLT-18,2026-09-18T16:48:00,NEW_DEVICE,LOW,SUPPRESSED,UNKNOWN
ALT-000972,OT-00064,PLT-01,2026-10-05T12:25:00,CONFIG_DRIFT,MEDIUM,CLOSED,UNKNOWN
ALT-000973,OT-00204,PLT-02,2026-09-22T09:07:00,CONFIG_DRIFT,LOW,OPEN,UNKNOWN
ALT-000974,OT-00648,PLT-07,2026-09-09T23:47:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000975,OT-00797,PLT-08,2026-10-02T00:42:00,CONFIG_DRIFT,LOW,TRIAGED,UNKNOWN
ALT-000976,OT-01153,PLT-11,2026-09-20T23:03:00,POLICY_VIOLATION,LOW,CLOSED,NORMAL
ALT-000977,OT-00723,PLT-07,2026-09-07T13:36:00,PROTOCOL_ANOMALY,MEDIUM,TRIAGED,UNKNOWN
ALT-000978,OT-01934,PLT-18,2026-09-11T03:27:00,AUTH_ANOMALY,HIGH,CLOSED,DEGRADED
ALT-000979,OT-00138,PLT-02,2026-10-04T13:56:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-000980,OT-00970,PLT-09,2026-09-18T21:03:00,POLICY_VIOLATION,LOW,OPEN,MAINTENANCE_WINDOW
ALT-000981,OT-00953,PLT-09,2026-09-09T07:07:00,NEW_DEVICE,CRITICAL,TRIAGED,MAINTENANCE_WINDOW
ALT-000982,OT-01817,PLT-17,2026-10-01T22:11:00,AUTH_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-000983,OT-01071,PLT-10,2026-09-25T12:22:00,MALWARE_SIGNAL,CRITICAL,SUPPRESSED,UNKNOWN
ALT-000984,OT-01404,PLT-13,2026-09-19T15:15:00,CONFIG_DRIFT,MEDIUM,TRIAGED,UNKNOWN
ALT-000985,OT-00595,PLT-06,2026-09-10T03:54:00,UNEXPECTED_WRITE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-000986,OT-00371,PLT-04,2026-10-03T19:35:00,POLICY_VIOLATION,LOW,TRIAGED,UNKNOWN
ALT-000987,OT-01221,PLT-12,2026-09-10T06:48:00,MALWARE_SIGNAL,LOW,SUPPRESSED,UNKNOWN
ALT-000988,OT-01086,PLT-10,2026-09-05T20:50:00,PROTOCOL_ANOMALY,CRITICAL,OPEN,UNKNOWN
ALT-000989,OT-01312,PLT-13,2026-09-03T11:33:00,AUTH_ANOMALY,HIGH,SUPPRESSED,UNKNOWN
ALT-000990,OT-00789,PLT-08,2026-09-06T01:41:00,CONFIG_DRIFT,HIGH,SUPPRESSED,UNKNOWN
ALT-000991,OT-01829,PLT-17,2026-09-11T02:36:00,MALWARE_SIGNAL,CRITICAL,SUPPRESSED,UNKNOWN
ALT-000992,OT-01097,PLT-10,2026-09-03T13:08:00,NEW_DEVICE,MEDIUM,OPEN,NORMAL
ALT-000993,OT-01060,PLT-10,2026-09-05T03:36:00,CONFIG_DRIFT,LOW,CLOSED,UNKNOWN
ALT-000994,OT-00370,PLT-04,2026-09-12T07:13:00,NEW_DEVICE,MEDIUM,OPEN,DEGRADED
ALT-000995,OT-01816,PLT-17,2026-09-11T10:01:00,PROTOCOL_ANOMALY,CRITICAL,OPEN,UNKNOWN
ALT-000996,OT-00558,PLT-06,2026-09-05T06:17:00,AUTH_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-000997,OT-00844,PLT-08,2026-09-26T02:10:00,CONFIG_DRIFT,HIGH,SUPPRESSED,UNKNOWN
ALT-000998,OT-01444,PLT-14,2026-09-19T01:27:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-000999,OT-01894,PLT-17,2026-09-29T20:18:00,POLICY_VIOLATION,CRITICAL,TRIAGED,UNKNOWN
ALT-001000,OT-00523,PLT-05,2026-09-03T00:51:00,MALWARE_SIGNAL,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-001001,OT-01311,PLT-13,2026-09-17T23:02:00,UNEXPECTED_WRITE,HIGH,OPEN,UNKNOWN
ALT-001002,OT-00465,PLT-05,2026-09-22T09:12:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,UNKNOWN
ALT-001003,OT-01089,PLT-10,2026-09-28T15:36:00,MALWARE_SIGNAL,HIGH,OPEN,NORMAL
ALT-001004,OT-01701,PLT-16,2026-09-12T14:57:00,AUTH_ANOMALY,LOW,TRIAGED,MAINTENANCE_WINDOW
ALT-001005,OT-00067,PLT-01,2026-09-15T10:26:00,AUTH_ANOMALY,HIGH,TRIAGED,UNKNOWN
ALT-001006,OT-00687,PLT-07,2026-10-02T14:49:00,POLICY_VIOLATION,CRITICAL,TRIAGED,UNKNOWN
ALT-001007,OT-00701,PLT-07,2026-09-05T06:30:00,POLICY_VIOLATION,LOW,OPEN,UNKNOWN
ALT-001008,OT-00771,PLT-08,2026-09-07T20:58:00,NEW_DEVICE,MEDIUM,TRIAGED,NORMAL
ALT-001009,OT-01835,PLT-17,2026-09-21T09:37:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001010,OT-00527,PLT-05,2026-09-22T01:59:00,POLICY_VIOLATION,MEDIUM,OPEN,NORMAL
ALT-001011,OT-00347,PLT-04,2026-09-30T04:10:00,CONFIG_DRIFT,MEDIUM,OPEN,UNKNOWN
ALT-001012,OT-00992,PLT-10,2026-09-05T11:43:00,AUTH_ANOMALY,MEDIUM,SUPPRESSED,MAINTENANCE_WINDOW
ALT-001013,OT-01412,PLT-13,2026-09-07T12:47:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-001014,OT-01434,PLT-14,2026-09-24T00:39:00,AUTH_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-001015,OT-01378,PLT-13,2026-09-26T20:47:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,NORMAL
ALT-001016,OT-01629,PLT-15,2026-09-03T11:35:00,AUTH_ANOMALY,LOW,TRIAGED,UNKNOWN
ALT-001017,OT-01153,PLT-11,2026-09-03T12:17:00,MALWARE_SIGNAL,MEDIUM,CLOSED,UNKNOWN
ALT-001018,OT-01377,PLT-13,2026-09-23T00:15:00,PROTOCOL_ANOMALY,LOW,SUPPRESSED,UNKNOWN
ALT-001019,OT-00084,PLT-01,2026-09-20T09:22:00,NEW_DEVICE,MEDIUM,CLOSED,UNKNOWN
ALT-001020,OT-01610,PLT-15,2026-09-30T17:49:00,CONFIG_DRIFT,MEDIUM,CLOSED,DEGRADED
ALT-001021,OT-01001,PLT-10,2026-09-30T17:17:00,POLICY_VIOLATION,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-001022,OT-00849,PLT-08,2026-09-02T19:05:00,AUTH_ANOMALY,LOW,CLOSED,UNKNOWN
ALT-001023,OT-01917,PLT-18,2026-10-02T07:05:00,CONFIG_DRIFT,HIGH,TRIAGED,MAINTENANCE_WINDOW
ALT-001024,OT-00797,PLT-08,2026-09-17T15:57:00,NEW_DEVICE,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001025,OT-01647,PLT-15,2026-09-18T20:19:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001026,OT-01387,PLT-13,2026-09-04T08:40:00,PROTOCOL_ANOMALY,CRITICAL,OPEN,MAINTENANCE_WINDOW
ALT-001027,OT-01797,PLT-17,2026-09-05T17:30:00,CONFIG_DRIFT,MEDIUM,CLOSED,UNKNOWN
ALT-001028,OT-00204,PLT-02,2026-09-05T18:07:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,UNKNOWN
ALT-001029,OT-01723,PLT-16,2026-09-10T01:14:00,UNEXPECTED_WRITE,LOW,SUPPRESSED,UNKNOWN
ALT-001030,OT-00064,PLT-01,2026-09-13T11:17:00,AUTH_ANOMALY,MEDIUM,TRIAGED,NORMAL
ALT-001031,OT-01453,PLT-14,2026-09-20T10:19:00,POLICY_VIOLATION,LOW,SUPPRESSED,NORMAL
ALT-001032,OT-01879,PLT-17,2026-09-20T05:01:00,UNEXPECTED_WRITE,LOW,TRIAGED,UNKNOWN
ALT-001033,OT-01262,PLT-12,2026-09-15T06:20:00,NEW_DEVICE,HIGH,CLOSED,MAINTENANCE_WINDOW
ALT-001034,OT-01168,PLT-11,2026-09-23T16:41:00,UNEXPECTED_WRITE,MEDIUM,CLOSED,DEGRADED
ALT-001035,OT-00286,PLT-03,2026-09-16T12:00:00,PROTOCOL_ANOMALY,MEDIUM,SUPPRESSED,UNKNOWN
ALT-001036,OT-00427,PLT-04,2026-09-17T23:38:00,AUTH_ANOMALY,HIGH,TRIAGED,UNKNOWN
ALT-001037,OT-01404,PLT-13,2026-09-15T20:58:00,NEW_DEVICE,LOW,TRIAGED,MAINTENANCE_WINDOW
ALT-001038,OT-00730,PLT-07,2026-09-01T07:22:00,CONFIG_DRIFT,MEDIUM,TRIAGED,MAINTENANCE_WINDOW
ALT-001039,OT-00286,PLT-03,2026-09-13T01:59:00,UNEXPECTED_WRITE,MEDIUM,OPEN,NORMAL
ALT-001040,OT-00897,PLT-09,2026-09-14T03:58:00,POLICY_VIOLATION,MEDIUM,TRIAGED,UNKNOWN
ALT-001041,OT-00376,PLT-04,2026-09-12T08:30:00,UNEXPECTED_WRITE,HIGH,OPEN,MAINTENANCE_WINDOW
