plant_id,source_asset,target_asset,protocol,approved_path,observed_last_24h,documented
PLT-10,OT-01092,OT-01004,DNP3,YES,NO,YES
PLT-10,OT-01064,OT-01081,PROFINET,YES,NO,YES
PLT-10,OT-01065,OT-01001,IEC61850,YES,YES,NO
PLT-10,OT-01056,OT-01084,OPC_DA,YES,YES,NO
PLT-10,OT-01022,OT-01006,IEC61850,NO,YES,YES
PLT-10,OT-01024,OT-01004,EtherNetIP,YES,YES,NO
PLT-10,OT-01088,OT-01065,PROFIBUS,YES,YES,YES
PLT-10,OT-01034,OT-01098,OPC_UA,YES,YES,YES
PLT-10,OT-01038,OT-01030,PROFIBUS,YES,NO,YES
PLT-10,OT-01094,OT-01029,ModbusTCP,YES,NO,NO
PLT-10,OT-01079,OT-01103,IEC104,YES,YES,YES
PLT-10,OT-01100,OT-01078,DNP3,YES,YES,YES
PLT-10,OT-01096,OT-00998,ModbusTCP,YES,YES,YES
PLT-10,OT-01077,OT-01035,ModbusTCP,YES,YES,YES
PLT-10,OT-00997,OT-01101,IEC61850,YES,YES,NO
PLT-10,OT-01029,OT-01089,VendorSerial,YES,YES,YES
PLT-10,OT-01015,OT-01081,IEC61850,YES,YES,YES
PLT-10,OT-01028,OT-01071,ModbusTCP,YES,YES,NO
PLT-10,OT-01041,OT-01063,IEC104,YES,YES,NO
PLT-10,OT-00991,OT-01033,IEC104,YES,YES,YES
PLT-10,OT-01086,OT-01051,OPC_UA,YES,YES,NO
PLT-10,OT-01053,OT-01022,OPC_DA,YES,NO,NO
PLT-10,OT-01022,OT-01077,VendorSerial,YES,YES,YES
PLT-10,OT-01054,OT-01030,ModbusTCP,YES,NO,YES
PLT-10,OT-01065,OT-01071,ModbusTCP,YES,YES,YES
PLT-10,OT-01050,OT-01045,ModbusTCP,YES,YES,YES
PLT-10,OT-01041,OT-00989,EtherNetIP,YES,YES,YES
PLT-10,OT-01025,OT-01063,VendorSerial,YES,NO,NO
PLT-10,OT-01012,OT-01058,DNP3,YES,YES,YES
PLT-10,OT-01035,OT-01063,IEC104,YES,YES,YES
PLT-10,OT-01066,OT-01037,IEC61850,YES,YES,YES
PLT-10,OT-01001,OT-01085,IEC61850,YES,YES,YES
PLT-10,OT-01092,OT-01076,PROFIBUS,YES,YES,NO
PLT-10,OT-01032,OT-01022,ModbusTCP,YES,YES,YES
PLT-10,OT-01092,OT-01080,EtherNetIP,NO,YES,YES
PLT-10,OT-00991,OT-01101,DNP3,YES,YES,YES
PLT-10,OT-01030,OT-01031,OPC_UA,UNKNOWN,YES,YES
PLT-10,OT-01007,OT-01040,OPC_DA,YES,YES,NO
PLT-10,OT-01043,OT-01075,PROFINET,YES,YES,YES
PLT-10,OT-01040,OT-01069,IEC104,UNKNOWN,NO,YES
PLT-10,OT-01051,OT-01004,OPC_UA,YES,YES,YES
PLT-10,OT-01094,OT-01084,PROFINET,YES,YES,YES
PLT-10,OT-01050,OT-01030,ModbusTCP,YES,YES,YES
PLT-10,OT-01073,OT-01033,OPC_UA,YES,NO,YES
PLT-10,OT-01065,OT-01041,OPC_DA,YES,YES,YES
PLT-10,OT-00993,OT-01058,DNP3,YES,YES,YES
PLT-10,OT-01063,OT-01055,IEC104,YES,YES,YES
PLT-10,OT-01023,OT-01016,IEC61850,YES,YES,YES
PLT-10,OT-01064,OT-01069,DNP3,YES,YES,YES
PLT-10,OT-01041,OT-01009,DNP3,YES,YES,YES
PLT-10,OT-01022,OT-01080,OPC_UA,YES,NO,NO
PLT-10,OT-01021,OT-01050,ModbusTCP,YES,YES,YES
PLT-10,OT-01099,OT-01050,EtherNetIP,YES,YES,NO
PLT-11,OT-01104,OT-01178,EtherNetIP,YES,YES,YES
PLT-11,OT-01104,OT-01148,IEC104,YES,YES,YES
PLT-11,OT-01199,OT-01170,IEC104,YES,NO,YES
PLT-11,OT-01120,OT-01159,DNP3,NO,NO,NO
PLT-11,OT-01178,OT-01123,DNP3,YES,YES,YES
PLT-11,OT-01171,OT-01172,PROFIBUS,YES,NO,YES
PLT-11,OT-01204,OT-01202,PROFIBUS,YES,YES,NO
PLT-11,OT-01131,OT-01104,OPC_DA,YES,YES,NO
PLT-11,OT-01181,OT-01130,VendorSerial,YES,YES,YES
PLT-11,OT-01204,OT-01155,VendorSerial,YES,YES,YES
PLT-11,OT-01156,OT-01159,IEC104,YES,YES,YES
PLT-11,OT-01143,OT-01150,PROFINET,YES,YES,YES
PLT-11,OT-01165,OT-01180,IEC104,YES,YES,YES
PLT-11,OT-01181,OT-01104,DNP3,YES,NO,YES
PLT-11,OT-01129,OT-01182,PROFIBUS,YES,YES,YES
PLT-11,OT-01143,OT-01137,PROFINET,YES,YES,NO
PLT-11,OT-01124,OT-01160,PROFIBUS,YES,YES,YES
PLT-11,OT-01192,OT-01108,IEC104,YES,YES,YES
PLT-11,OT-01168,OT-01167,OPC_DA,YES,YES,YES
PLT-11,OT-01191,OT-01192,IEC61850,UNKNOWN,NO,YES
PLT-11,OT-01128,OT-01143,IEC61850,YES,YES,YES
PLT-11,OT-01165,OT-01108,IEC104,YES,YES,NO
PLT-11,OT-01203,OT-01201,DNP3,YES,YES,YES
PLT-11,OT-01114,OT-01160,VendorSerial,YES,YES,YES
PLT-11,OT-01175,OT-01144,ModbusTCP,YES,NO,NO
PLT-11,OT-01154,OT-01137,PROFINET,YES,YES,YES
PLT-11,OT-01114,OT-01173,DNP3,YES,YES,YES
PLT-11,OT-01192,OT-01205,PROFINET,YES,NO,YES
PLT-11,OT-01157,OT-01188,PROFIBUS,YES,YES,NO
PLT-11,OT-01111,OT-01131,DNP3,YES,YES,YES
PLT-11,OT-01153,OT-01187,VendorSerial,YES,NO,NO
PLT-11,OT-01116,OT-01175,IEC61850,YES,NO,NO
PLT-11,OT-01185,OT-01132,ModbusTCP,NO,YES,YES
PLT-11,OT-01107,OT-01194,VendorSerial,YES,YES,YES
PLT-11,OT-01125,OT-01134,OPC_UA,YES,YES,YES
PLT-11,OT-01176,OT-01200,OPC_UA,YES,YES,YES
PLT-11,OT-01145,OT-01155,IEC61850,YES,YES,YES
PLT-11,OT-01159,OT-01112,IEC61850,UNKNOWN,YES,NO
PLT-11,OT-01194,OT-01152,PROFIBUS,UNKNOWN,YES,YES
PLT-11,OT-01196,OT-01129,PROFINET,YES,YES,YES
PLT-11,OT-01192,OT-01198,IEC104,YES,YES,NO
PLT-11,OT-01162,OT-01141,VendorSerial,UNKNOWN,YES,YES
PLT-11,OT-01108,OT-01117,PROFINET,YES,NO,YES
PLT-11,OT-01147,OT-01185,PROFIBUS,YES,YES,YES
PLT-11,OT-01146,OT-01192,VendorSerial,YES,YES,YES
PLT-11,OT-01166,OT-01193,EtherNetIP,YES,YES,NO
PLT-11,OT-01141,OT-01124,EtherNetIP,YES,YES,YES
PLT-11,OT-01108,OT-01140,PROFIBUS,YES,YES,NO
PLT-11,OT-01161,OT-01132,EtherNetIP,YES,YES,YES
PLT-11,OT-01143,OT-01121,EtherNetIP,YES,YES,NO
PLT-11,OT-01162,OT-01164,ModbusTCP,YES,YES,YES
PLT-11,OT-01116,OT-01133,PROFINET,YES,YES,NO
PLT-11,OT-01132,OT-01174,OPC_UA,NO,YES,NO
PLT-11,OT-01107,OT-01130,IEC61850,YES,YES,YES
PLT-11,OT-01105,OT-01132,VendorSerial,YES,NO,NO
PLT-11,OT-01170,OT-01187,ModbusTCP,YES,YES,YES
PLT-11,OT-01204,OT-01135,VendorSerial,YES,YES,YES
PLT-11,OT-01156,OT-01117,PROFINET,YES,YES,YES
PLT-11,OT-01186,OT-01105,IEC104,YES,YES,YES
PLT-11,OT-01133,OT-01176,ModbusTCP,YES,YES,YES
PLT-11,OT-01194,OT-01171,ModbusTCP,YES,YES,NO
PLT-11,OT-01196,OT-01175,PROFINET,YES,NO,YES
PLT-11,OT-01166,OT-01165,EtherNetIP,YES,YES,NO
PLT-11,OT-01180,OT-01155,VendorSerial,YES,YES,NO
PLT-11,OT-01163,OT-01118,ModbusTCP,YES,NO,YES
PLT-11,OT-01148,OT-01106,OPC_DA,YES,YES,NO
PLT-11,OT-01190,OT-01154,PROFINET,YES,YES,YES
PLT-11,OT-01204,OT-01155,DNP3,YES,NO,YES
PLT-11,OT-01165,OT-01166,OPC_DA,YES,YES,YES
PLT-11,OT-01109,OT-01204,OPC_UA,NO,YES,YES
PLT-11,OT-01176,OT-01120,PROFINET,YES,YES,YES
PLT-11,OT-01141,OT-01124,PROFIBUS,YES,YES,YES
PLT-11,OT-01203,OT-01196,OPC_UA,YES,NO,YES
PLT-11,OT-01116,OT-01135,ModbusTCP,YES,NO,YES
PLT-11,OT-01191,OT-01197,PROFINET,YES,YES,YES
PLT-11,OT-01194,OT-01130,DNP3,YES,YES,YES
PLT-11,OT-01147,OT-01131,OPC_UA,YES,NO,YES
PLT-11,OT-01127,OT-01104,OPC_DA,YES,YES,YES
PLT-11,OT-01160,OT-01196,PROFINET,YES,YES,YES
PLT-11,OT-01182,OT-01110,ModbusTCP,NO,YES,YES
PLT-11,OT-01191,OT-01171,PROFIBUS,YES,YES,NO
PLT-11,OT-01181,OT-01172,IEC61850,YES,YES,NO
PLT-11,OT-01206,OT-01156,VendorSerial,YES,YES,YES
PLT-11,OT-01173,OT-01144,VendorSerial,YES,NO,YES
PLT-11,OT-01145,OT-01124,EtherNetIP,YES,YES,YES
PLT-11,OT-01166,OT-01109,DNP3,YES,YES,YES
PLT-11,OT-01133,OT-01143,OPC_DA,YES,NO,YES
PLT-11,OT-01170,OT-01142,IEC61850,NO,YES,YES
PLT-11,OT-01135,OT-01192,IEC104,YES,NO,YES
PLT-11,OT-01108,OT-01156,PROFIBUS,YES,YES,YES
PLT-11,OT-01162,OT-01113,IEC61850,YES,YES,YES
PLT-11,OT-01166,OT-01124,PROFIBUS,YES,YES,YES
PLT-11,OT-01192,OT-01115,IEC61850,YES,YES,NO
PLT-11,OT-01138,OT-01184,PROFIBUS,YES,NO,NO
PLT-11,OT-01111,OT-01113,OPC_DA,YES,YES,YES
PLT-11,OT-01146,OT-01197,IEC104,YES,YES,YES
PLT-11,OT-01171,OT-01148,OPC_DA,YES,YES,YES
PLT-11,OT-01142,OT-01189,DNP3,YES,YES,YES
PLT-11,OT-01123,OT-01147,DNP3,YES,YES,YES
PLT-11,OT-01130,OT-01120,ModbusTCP,NO,YES,NO
PLT-11,OT-01112,OT-01168,DNP3,YES,YES,YES
PLT-11,OT-01203,OT-01169,DNP3,UNKNOWN,NO,YES
PLT-11,OT-01175,OT-01154,DNP3,YES,YES,YES
PLT-11,OT-01116,OT-01152,IEC104,YES,YES,YES
PLT-11,OT-01112,OT-01184,IEC104,YES,YES,YES
PLT-11,OT-01118,OT-01112,OPC_UA,YES,YES,YES
PLT-11,OT-01140,OT-01189,PROFINET,YES,YES,YES
PLT-11,OT-01130,OT-01198,IEC61850,YES,YES,NO
PLT-11,OT-01109,OT-01192,IEC104,YES,YES,YES
PLT-11,OT-01154,OT-01105,DNP3,YES,YES,YES
PLT-11,OT-01107,OT-01166,PROFINET,YES,YES,YES
PLT-11,OT-01153,OT-01151,OPC_UA,YES,YES,YES
PLT-11,OT-01160,OT-01171,IEC61850,YES,YES,YES
PLT-11,OT-01186,OT-01138,OPC_UA,YES,YES,YES
PLT-11,OT-01184,OT-01148,OPC_UA,YES,YES,YES
PLT-11,OT-01119,OT-01141,ModbusTCP,YES,YES,YES
PLT-11,OT-01136,OT-01165,DNP3,YES,YES,NO
PLT-11,OT-01137,OT-01178,PROFINET,YES,YES,YES
PLT-11,OT-01155,OT-01137,OPC_DA,YES,YES,YES
PLT-11,OT-01127,OT-01186,PROFIBUS,YES,YES,NO
PLT-11,OT-01106,OT-01175,PROFINET,YES,YES,YES
PLT-11,OT-01125,OT-01188,IEC104,YES,YES,YES
PLT-11,OT-01206,OT-01172,IEC61850,YES,YES,YES
PLT-11,OT-01146,OT-01199,OPC_UA,YES,YES,YES
PLT-11,OT-01128,OT-01166,OPC_DA,YES,YES,YES
PLT-11,OT-01188,OT-01142,OPC_DA,YES,NO,YES
PLT-11,OT-01193,OT-01168,PROFIBUS,YES,YES,YES
PLT-11,OT-01180,OT-01132,EtherNetIP,YES,YES,YES
PLT-11,OT-01107,OT-01111,EtherNetIP,YES,YES,YES
PLT-11,OT-01118,OT-01110,OPC_UA,YES,YES,YES
PLT-11,OT-01116,OT-01150,PROFINET,YES,YES,YES
PLT-11,OT-01193,OT-01185,PROFINET,YES,YES,NO
PLT-11,OT-01132,OT-01135,OPC_UA,YES,YES,YES
PLT-11,OT-01111,OT-01149,OPC_DA,NO,YES,YES
PLT-11,OT-01182,OT-01149,PROFINET,YES,YES,YES
PLT-11,OT-01148,OT-01186,EtherNetIP,YES,YES,YES
PLT-11,OT-01163,OT-01148,OPC_UA,YES,YES,YES
PLT-11,OT-01141,OT-01182,DNP3,YES,NO,YES
PLT-11,OT-01161,OT-01194,PROFINET,YES,NO,YES
PLT-11,OT-01115,OT-01147,IEC104,YES,YES,YES
PLT-11,OT-01126,OT-01200,IEC104,YES,YES,YES
PLT-11,OT-01138,OT-01194,VendorSerial,YES,YES,YES
PLT-11,OT-01115,OT-01184,PROFIBUS,YES,NO,YES
PLT-11,OT-01182,OT-01179,DNP3,YES,YES,NO
PLT-11,OT-01186,OT-01157,PROFINET,YES,YES,YES
PLT-11,OT-01157,OT-01112,PROFINET,YES,YES,YES
PLT-11,OT-01174,OT-01148,DNP3,YES,YES,YES
PLT-11,OT-01183,OT-01104,PROFIBUS,YES,YES,NO
PLT-11,OT-01206,OT-01153,DNP3,YES,NO,NO
PLT-11,OT-01141,OT-01194,IEC104,YES,YES,YES
PLT-11,OT-01121,OT-01118,VendorSerial,YES,NO,NO
PLT-11,OT-01135,OT-01149,PROFINET,UNKNOWN,NO,YES
PLT-11,OT-01201,OT-01170,IEC104,UNKNOWN,YES,NO
PLT-11,OT-01167,OT-01205,OPC_DA,YES,YES,YES
PLT-11,OT-01156,OT-01204,IEC104,YES,YES,YES
PLT-11,OT-01199,OT-01128,DNP3,YES,YES,YES
PLT-11,OT-01108,OT-01106,PROFINET,YES,YES,YES
PLT-11,OT-01144,OT-01189,OPC_DA,YES,YES,YES
PLT-11,OT-01165,OT-01127,OPC_DA,YES,YES,NO
PLT-11,OT-01183,OT-01110,DNP3,YES,YES,YES
PLT-11,OT-01144,OT-01162,OPC_DA,YES,YES,YES
PLT-11,OT-01184,OT-01107,PROFINET,YES,YES,YES
PLT-11,OT-01111,OT-01196,EtherNetIP,YES,YES,YES
PLT-11,OT-01152,OT-01185,VendorSerial,YES,YES,YES
PLT-11,OT-01203,OT-01185,IEC61850,YES,YES,YES
PLT-11,OT-01140,OT-01174,PROFIBUS,YES,YES,YES
PLT-11,OT-01164,OT-01108,IEC61850,YES,YES,YES
PLT-11,OT-01161,OT-01169,IEC104,YES,YES,YES
PLT-11,OT-01177,OT-01195,DNP3,YES,YES,NO
PLT-11,OT-01183,OT-01186,PROFIBUS,YES,NO,YES
PLT-11,OT-01139,OT-01180,OPC_UA,YES,YES,YES
PLT-11,OT-01141,OT-01189,IEC61850,YES,YES,YES
PLT-11,OT-01167,OT-01106,EtherNetIP,YES,NO,YES
PLT-11,OT-01106,OT-01109,DNP3,UNKNOWN,NO,YES
PLT-11,OT-01124,OT-01147,OPC_DA,YES,YES,YES
PLT-11,OT-01107,OT-01184,ModbusTCP,UNKNOWN,YES,YES
PLT-11,OT-01183,OT-01109,VendorSerial,YES,YES,NO
PLT-11,OT-01204,OT-01141,IEC61850,YES,YES,YES
PLT-11,OT-01127,OT-01124,OPC_UA,YES,NO,YES
PLT-11,OT-01166,OT-01156,EtherNetIP,NO,YES,NO
PLT-11,OT-01114,OT-01135,DNP3,YES,YES,YES
PLT-11,OT-01116,OT-01203,OPC_DA,YES,YES,YES
PLT-11,OT-01180,OT-01122,OPC_UA,YES,YES,NO
PLT-11,OT-01200,OT-01111,OPC_DA,YES,NO,YES
PLT-11,OT-01191,OT-01107,EtherNetIP,YES,NO,NO
PLT-11,OT-01135,OT-01196,ModbusTCP,UNKNOWN,YES,YES
PLT-11,OT-01112,OT-01189,EtherNetIP,YES,YES,YES
PLT-11,OT-01139,OT-01154,OPC_DA,YES,YES,YES
PLT-11,OT-01160,OT-01148,IEC104,NO,YES,YES
PLT-11,OT-01200,OT-01190,IEC61850,YES,YES,NO
PLT-11,OT-01170,OT-01153,EtherNetIP,YES,YES,YES
PLT-11,OT-01146,OT-01192,IEC104,YES,YES,YES
PLT-11,OT-01200,OT-01205,IEC61850,YES,NO,YES
PLT-11,OT-01128,OT-01150,VendorSerial,UNKNOWN,YES,YES
PLT-11,OT-01109,OT-01187,EtherNetIP,YES,YES,YES
PLT-11,OT-01179,OT-01134,DNP3,YES,YES,NO
PLT-11,OT-01186,OT-01114,IEC104,YES,YES,YES
PLT-11,OT-01145,OT-01119,IEC61850,UNKNOWN,YES,YES
PLT-11,OT-01126,OT-01127,PROFINET,YES,YES,NO
PLT-11,OT-01205,OT-01178,ModbusTCP,YES,NO,YES
PLT-11,OT-01125,OT-01152,PROFIBUS,YES,YES,YES
PLT-11,OT-01206,OT-01197,PROFIBUS,NO,YES,NO
PLT-11,OT-01184,OT-01186,DNP3,YES,YES,YES
PLT-11,OT-01160,OT-01164,PROFIBUS,YES,YES,YES
PLT-11,OT-01117,OT-01132,OPC_UA,YES,YES,YES
PLT-11,OT-01154,OT-01200,VendorSerial,YES,YES,YES
PLT-11,OT-01173,OT-01153,IEC104,YES,YES,YES
PLT-11,OT-01182,OT-01156,VendorSerial,YES,NO,YES
PLT-11,OT-01111,OT-01110,IEC104,UNKNOWN,YES,YES
PLT-11,OT-01111,OT-01119,EtherNetIP,YES,YES,YES
PLT-12,OT-01237,OT-01213,PROFIBUS,YES,YES,NO
PLT-12,OT-01211,OT-01304,DNP3,YES,YES,NO
PLT-12,OT-01284,OT-01274,IEC61850,YES,YES,YES
PLT-12,OT-01219,OT-01292,OPC_UA,YES,YES,YES
PLT-12,OT-01298,OT-01285,OPC_UA,YES,YES,YES
PLT-12,OT-01293,OT-01263,OPC_DA,YES,YES,YES
PLT-12,OT-01257,OT-01268,VendorSerial,YES,YES,YES
PLT-12,OT-01301,OT-01245,DNP3,YES,YES,NO
PLT-12,OT-01288,OT-01256,OPC_DA,YES,YES,YES
PLT-12,OT-01215,OT-01228,IEC104,YES,YES,NO
PLT-12,OT-01225,OT-01240,PROFINET,YES,NO,YES
PLT-12,OT-01241,OT-01271,PROFIBUS,YES,YES,NO
PLT-12,OT-01288,OT-01213,ModbusTCP,YES,NO,YES
PLT-12,OT-01302,OT-01226,PROFIBUS,YES,YES,NO
PLT-12,OT-01211,OT-01219,ModbusTCP,YES,YES,YES
PLT-12,OT-01268,OT-01266,OPC_UA,YES,YES,YES
PLT-12,OT-01238,OT-01253,ModbusTCP,YES,NO,YES
PLT-12,OT-01288,OT-01259,ModbusTCP,YES,YES,NO
PLT-12,OT-01255,OT-01249,VendorSerial,YES,YES,NO
PLT-12,OT-01298,OT-01272,PROFINET,YES,YES,YES
PLT-12,OT-01214,OT-01252,IEC104,UNKNOWN,YES,YES
PLT-12,OT-01261,OT-01241,VendorSerial,YES,YES,NO
PLT-12,OT-01272,OT-01289,IEC104,YES,YES,YES
PLT-12,OT-01302,OT-01231,IEC61850,YES,YES,YES
PLT-12,OT-01293,OT-01272,OPC_DA,YES,YES,YES
PLT-12,OT-01267,OT-01213,IEC104,YES,YES,YES
PLT-12,OT-01248,OT-01291,EtherNetIP,YES,NO,YES
PLT-12,OT-01260,OT-01264,EtherNetIP,YES,YES,YES
PLT-12,OT-01271,OT-01290,ModbusTCP,YES,NO,YES
PLT-12,OT-01222,OT-01285,IEC104,YES,YES,YES
PLT-12,OT-01274,OT-01224,VendorSerial,YES,YES,YES
PLT-12,OT-01290,OT-01302,PROFIBUS,YES,YES,YES
PLT-12,OT-01275,OT-01264,IEC61850,YES,YES,YES
PLT-12,OT-01223,OT-01242,VendorSerial,YES,NO,YES
PLT-12,OT-01257,OT-01251,OPC_UA,YES,NO,YES
PLT-12,OT-01266,OT-01283,DNP3,YES,YES,NO
PLT-12,OT-01273,OT-01226,PROFIBUS,YES,YES,YES
PLT-12,OT-01262,OT-01257,DNP3,YES,YES,NO
PLT-12,OT-01225,OT-01213,OPC_DA,YES,YES,YES
PLT-12,OT-01288,OT-01228,OPC_UA,YES,NO,NO
PLT-12,OT-01280,OT-01263,PROFINET,YES,YES,YES
PLT-12,OT-01302,OT-01265,DNP3,YES,YES,YES
PLT-12,OT-01305,OT-01284,ModbusTCP,YES,YES,NO
PLT-12,OT-01285,OT-01234,VendorSerial,YES,NO,YES
PLT-12,OT-01272,OT-01288,EtherNetIP,YES,YES,NO
PLT-12,OT-01210,OT-01217,PROFINET,YES,NO,YES
PLT-12,OT-01303,OT-01221,IEC61850,YES,YES,YES
PLT-12,OT-01272,OT-01275,EtherNetIP,YES,YES,YES
PLT-12,OT-01303,OT-01299,PROFIBUS,YES,NO,NO
PLT-12,OT-01227,OT-01208,VendorSerial,UNKNOWN,NO,NO
PLT-12,OT-01267,OT-01293,ModbusTCP,YES,NO,YES
PLT-12,OT-01259,OT-01239,EtherNetIP,YES,YES,NO
PLT-12,OT-01269,OT-01236,IEC61850,YES,YES,NO
PLT-12,OT-01252,OT-01240,ModbusTCP,YES,YES,YES
PLT-12,OT-01213,OT-01290,VendorSerial,YES,YES,YES
PLT-12,OT-01235,OT-01258,OPC_DA,YES,YES,YES
PLT-12,OT-01244,OT-01213,OPC_UA,YES,YES,YES
PLT-12,OT-01221,OT-01287,IEC104,YES,YES,YES
PLT-12,OT-01226,OT-01263,EtherNetIP,YES,YES,YES
PLT-12,OT-01232,OT-01298,VendorSerial,YES,YES,YES
PLT-12,OT-01216,OT-01251,IEC61850,YES,NO,NO
PLT-12,OT-01296,OT-01267,EtherNetIP,YES,YES,YES
PLT-12,OT-01247,OT-01294,PROFINET,YES,NO,YES
PLT-12,OT-01216,OT-01253,IEC104,YES,YES,YES
PLT-12,OT-01218,OT-01291,PROFINET,YES,YES,YES
PLT-12,OT-01297,OT-01288,IEC104,YES,YES,YES
PLT-12,OT-01249,OT-01223,PROFINET,YES,YES,NO
PLT-12,OT-01286,OT-01243,IEC61850,YES,YES,NO
PLT-12,OT-01303,OT-01248,OPC_DA,YES,YES,YES
PLT-12,OT-01256,OT-01224,VendorSerial,YES,YES,YES
PLT-12,OT-01229,OT-01280,IEC61850,YES,YES,YES
PLT-12,OT-01213,OT-01290,PROFIBUS,YES,YES,YES
PLT-12,OT-01271,OT-01291,OPC_UA,YES,NO,YES
PLT-12,OT-01246,OT-01213,DNP3,YES,YES,YES
PLT-12,OT-01238,OT-01256,EtherNetIP,YES,YES,NO
PLT-12,OT-01256,OT-01261,VendorSerial,YES,YES,YES
PLT-12,OT-01212,OT-01232,DNP3,YES,NO,YES
PLT-12,OT-01239,OT-01290,EtherNetIP,YES,YES,NO
PLT-12,OT-01207,OT-01231,DNP3,YES,YES,YES
PLT-12,OT-01224,OT-01210,ModbusTCP,YES,NO,YES
PLT-12,OT-01232,OT-01283,OPC_UA,YES,YES,YES
PLT-12,OT-01245,OT-01216,DNP3,YES,YES,YES
PLT-12,OT-01209,OT-01240,DNP3,YES,YES,YES
PLT-12,OT-01285,OT-01299,VendorSerial,YES,YES,YES
PLT-12,OT-01303,OT-01268,IEC104,YES,YES,YES
PLT-12,OT-01219,OT-01235,ModbusTCP,YES,YES,YES
PLT-12,OT-01242,OT-01219,PROFIBUS,YES,YES,YES
PLT-12,OT-01209,OT-01275,OPC_UA,YES,NO,YES
PLT-12,OT-01222,OT-01260,IEC104,YES,YES,NO
PLT-12,OT-01301,OT-01214,PROFINET,YES,YES,YES
PLT-12,OT-01277,OT-01230,DNP3,YES,YES,NO
PLT-12,OT-01290,OT-01264,IEC104,YES,NO,NO
PLT-12,OT-01268,OT-01258,PROFIBUS,YES,YES,NO
PLT-12,OT-01224,OT-01302,PROFIBUS,YES,YES,YES
PLT-12,OT-01283,OT-01300,IEC61850,YES,YES,YES
PLT-12,OT-01231,OT-01238,IEC61850,YES,YES,YES
PLT-12,OT-01212,OT-01303,OPC_DA,YES,YES,NO
PLT-12,OT-01297,OT-01234,PROFINET,YES,YES,YES
PLT-12,OT-01275,OT-01228,EtherNetIP,YES,NO,YES
PLT-12,OT-01290,OT-01281,OPC_DA,NO,YES,YES
PLT-12,OT-01259,OT-01272,OPC_DA,YES,YES,YES
PLT-12,OT-01276,OT-01213,OPC_UA,YES,YES,YES
PLT-12,OT-01217,OT-01209,PROFINET,YES,YES,YES
PLT-12,OT-01207,OT-01270,IEC104,YES,YES,YES
PLT-12,OT-01219,OT-01286,IEC61850,YES,NO,YES
PLT-12,OT-01282,OT-01285,EtherNetIP,YES,YES,YES
PLT-12,OT-01225,OT-01274,EtherNetIP,NO,YES,YES
PLT-12,OT-01255,OT-01286,OPC_UA,UNKNOWN,YES,YES
PLT-12,OT-01292,OT-01267,IEC61850,YES,YES,NO
PLT-12,OT-01238,OT-01289,EtherNetIP,YES,YES,NO
PLT-12,OT-01299,OT-01260,IEC61850,YES,YES,YES
PLT-12,OT-01289,OT-01235,PROFINET,YES,YES,YES
PLT-12,OT-01220,OT-01246,ModbusTCP,YES,YES,YES
PLT-12,OT-01220,OT-01241,DNP3,UNKNOWN,YES,YES
PLT-12,OT-01258,OT-01220,IEC104,YES,YES,NO
PLT-12,OT-01288,OT-01250,EtherNetIP,YES,YES,YES
PLT-12,OT-01212,OT-01224,VendorSerial,YES,YES,NO
PLT-12,OT-01228,OT-01257,OPC_UA,YES,YES,NO
PLT-12,OT-01209,OT-01277,OPC_UA,YES,YES,YES
PLT-12,OT-01297,OT-01294,IEC61850,YES,YES,YES
PLT-12,OT-01258,OT-01222,ModbusTCP,YES,YES,YES
PLT-12,OT-01222,OT-01230,OPC_UA,YES,YES,YES
PLT-12,OT-01268,OT-01228,PROFIBUS,YES,YES,YES
PLT-12,OT-01266,OT-01245,VendorSerial,NO,YES,NO
PLT-12,OT-01300,OT-01216,VendorSerial,YES,YES,YES
PLT-12,OT-01232,OT-01242,VendorSerial,YES,YES,NO
PLT-12,OT-01234,OT-01237,ModbusTCP,YES,YES,YES
PLT-12,OT-01284,OT-01277,IEC104,YES,YES,NO
PLT-12,OT-01275,OT-01303,DNP3,YES,YES,YES
PLT-12,OT-01210,OT-01263,VendorSerial,YES,YES,NO
PLT-12,OT-01232,OT-01256,PROFIBUS,YES,YES,NO
PLT-12,OT-01227,OT-01275,EtherNetIP,YES,NO,NO
PLT-12,OT-01263,OT-01296,PROFIBUS,YES,YES,YES
PLT-12,OT-01238,OT-01276,ModbusTCP,YES,YES,YES
PLT-12,OT-01275,OT-01284,IEC61850,YES,YES,NO
PLT-12,OT-01276,OT-01261,DNP3,YES,YES,YES
PLT-12,OT-01285,OT-01216,PROFIBUS,YES,YES,NO
PLT-12,OT-01241,OT-01289,DNP3,YES,YES,YES
PLT-12,OT-01307,OT-01227,ModbusTCP,YES,YES,NO
PLT-12,OT-01246,OT-01282,EtherNetIP,YES,YES,NO
PLT-12,OT-01210,OT-01213,DNP3,NO,YES,YES
PLT-12,OT-01273,OT-01230,IEC61850,UNKNOWN,YES,NO
PLT-12,OT-01261,OT-01291,EtherNetIP,YES,YES,YES
PLT-12,OT-01273,OT-01241,DNP3,YES,YES,YES
PLT-12,OT-01246,OT-01214,IEC104,YES,YES,NO
PLT-12,OT-01274,OT-01276,EtherNetIP,UNKNOWN,YES,YES
PLT-12,OT-01217,OT-01226,ModbusTCP,YES,YES,YES
PLT-12,OT-01273,OT-01305,PROFINET,YES,YES,NO
PLT-12,OT-01249,OT-01260,PROFINET,YES,YES,YES
